Panaji Navtara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BillWise_Sales(2025.03.01--2025.03.31),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generated On : 2025-04-16 01:09:48 pm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deployment,Bill No.,Advance Number,Order Id,Bill Date,Bill Open Time,Print Time,Close Time,Tab Name,Table No.,Covers,Sales,Discount,Net Sales,Gross Bill Amount,Packaging Charge [CART - SWIGGY],CGST,SGST,BEVERAGE,FOOD,CGST_Ecom@2.5%,SGST_Ecom@2.5%,NA,Total Service Charge,Round Off,Cash,Credit Card,Debit Card,Coupon,BTC,TTR,Smart Card,Swiggy,Total Tip,Offer Code,
Panaji Navtara,24-25/T1-226656,-,199765777930547,2025-03-01,08:00:52 AM,08:11:59 AM,08:21:57 AM,SWIGGY,NA,-,205.00,59.99,145.00,155.50,10.00,0.25,0.25,0,145.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,156.00,0,-,
Panaji Navtara,24-25/T1-226657,-,199765850045137,2025-03-01,08:01:14 AM,08:11:48 AM,08:29:20 AM,SWIGGY,NA,-,217.00,59.99,157.00,167.50,10.00,0.25,0.25,0,157.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,168.00,0,-,
Panaji Navtara,24-25/T1-226658,-,199765975919609,2025-03-01,08:04:14 AM,08:16:04 AM,08:29:25 AM,SWIGGY,NA,-,415.00,74.99,340.01,350.51,10.00,0.25,0.25,0,340.01,0,0,0,0.00,0.49,0,0,0,0,0,0,0,351.00,0,-,
Panaji Navtara,24-25/T1-226659,-,199766018244961,2025-03-01,08:04:52 AM,08:16:23 AM,08:29:32 AM,SWIGGY,NA,-,247.00,59.99,187.01,198.61,10.00,0.25,0.25,0,187.02,0.55,0.55,0,0.00,0.39,0,0,0,0,0,0,0,199.00,0,-,
Panaji Navtara,24-25/T1-226660,-,199766273344223,2025-03-01,08:08:14 AM,08:21:23 AM,08:29:43 AM,SWIGGY,NA,-,524.00,59.99,464.00,474.50,10.00,0.25,0.25,0,464.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,475.00,0,-,
Panaji Navtara,24-25/T1-226663,-,199767030141755,2025-03-01,08:21:15 AM,08:28:49 AM,08:49:41 AM,SWIGGY,NA,-,376.00,75.00,301.00,311.50,10.00,0.25,0.25,0,301.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,312.00,0,-,
Panaji Navtara,24-25/T1-226664,-,199767207650137,2025-03-01,08:24:15 AM,08:39:29 AM,09:35:24 AM,SWIGGY,NA,-,298.00,60.00,238.00,248.50,10.00,0.25,0.25,0,238.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,249.00,0,-,
Panaji Navtara,24-25/T1-226669,-,199767979614526,2025-03-01,08:36:52 AM,08:51:24 AM,09:35:29 AM,SWIGGY,NA,-,255.00,59.99,195.01,205.51,10.00,0.25,0.25,0,195.01,0,0,0,0.00,0.49,0,0,0,0,0,0,0,206.00,0,-,
Panaji Navtara,24-25/T1-226670,-,199768038935795,2025-03-01,08:37:52 AM,08:42:34 AM,08:49:46 AM,SWIGGY,NA,-,327.00,75.00,252.00,262.50,10.00,0.25,0.25,0,252.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,263.00,0,-,
Panaji Navtara,24-25/T1-226672,-,199768625304657,2025-03-01,08:47:52 AM,09:10:18 AM,09:35:33 AM,SWIGGY,NA,-,227.00,59.99,167.00,177.50,10.00,0.25,0.25,0,167.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,178.00,0,-,
Panaji Navtara,24-25/T1-226674,-,199769594570433,2025-03-01,09:03:52 AM,09:10:27 AM,09:35:38 AM,SWIGGY,NA,-,237.00,59.99,177.00,187.50,10.00,0.25,0.25,96.34,80.66,0,0,0,0.00,0.50,0,0,0,0,0,0,0,188.00,0,-,
Panaji Navtara,24-25/T1-226675,-,199769823234261,2025-03-01,09:07:52 AM,09:29:15 AM,09:35:43 AM,SWIGGY,NA,-,217.00,59.99,157.01,167.51,10.00,0.25,0.25,28.22,128.79,0,0,0,0.00,0.49,0,0,0,0,0,0,0,168.00,0,-,
Panaji Navtara,24-25/T1-226677,-,199770369854901,2025-03-01,09:17:53 AM,09:26:48 AM,09:35:48 AM,SWIGGY,NA,-,238.00,59.99,178.00,193.32,10.00,0.25,0.25,0,178.00,2.41,2.41,0,0.00,-0.32,0,0,0,0,0,0,0,193.00,0,-,
Panaji Navtara,24-25/T1-226678,-,199770563299378,2025-03-01,09:19:53 AM,09:34:38 AM,10:36:55 AM,SWIGGY,NA,-,277.00,59.99,217.00,228.64,10.00,0.25,0.25,0,217.00,0.57,0.57,0,0.00,0.36,0,0,0,0,0,0,0,229.00,0,-,
