KTC Navtara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BillWise_Sales(2025.03.01--2025.03.31),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generated On : 2025-04-16 01:09:16 pm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deployment,Bill No.,Advance Number,Order Id,Bill Date,Bill Open Time,Print Time,Close Time,Tab Name,Table No.,Covers,Sales,Discount,Net Sales,Gross Bill Amount,Packaging Charge [CART - SWIGGY],CGST,SGST,BEVERAGE,FOOD,CGST_Ecom@2.5%,SGST_Ecom@2.5%,NA,Total Service Charge,Round Off,Cash,Credit Card,Debit Card,Coupon,BTC,TTR,Smart Card,Swiggy,Total Tip,Offer Code,
KTC Navtara,24-25/T1-127123,-,201171203922079,2025-03-17,02:23:48 PM,02:35:53 PM,05:39:35 PM,SWIGGY,NA,-,219.00,60.00,159.00,169.50,10.00,0.25,0.25,0,159.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,170.00,0,-,
KTC Navtara,24-25/T1-127134,-,201175309020578,2025-03-17,03:32:59 PM,03:46:06 PM,05:39:42 PM,SWIGGY,NA,-,207.00,59.99,147.00,158.53,10.00,0.25,0.25,0,147.00,0.52,0.52,0,0.00,0.47,0,0,0,0,0,0,0,159.00,0,-,
KTC Navtara,24-25/T1-127137,-,201176314799076,2025-03-17,03:48:59 PM,03:58:55 PM,05:40:04 PM,SWIGGY,NA,-,228.00,59.99,168.00,178.50,10.00,0.25,0.25,0,168.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,179.00,0,-,
KTC Navtara,24-25/T1-127143,-,201179372885871,2025-03-17,04:40:04 PM,05:08:55 PM,05:40:12 PM,SWIGGY,NA,-,283.00,59.99,223.00,233.50,10.00,0.25,0.25,68.56,154.45,0,0,0,0.00,0.50,0,0,0,0,0,0,0,234.00,0,-,
KTC Navtara,24-25/T1-127146,-,201181584930823,2025-03-17,05:17:06 PM,05:26:00 PM,05:40:20 PM,SWIGGY,NA,-,129.00,0.00,129.00,139.50,10.00,0.25,0.25,0,129.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,140.00,0,-,
KTC Navtara,24-25/T1-127148,-,201181854173255,2025-03-17,05:22:06 PM,05:39:08 PM,06:27:10 PM,SWIGGY,NA,-,227.00,59.99,167.01,177.51,10.00,0.25,0.25,0,167.01,0,0,0,0.00,0.49,0,0,0,0,0,0,0,178.00,0,-,
KTC Navtara,24-25/T1-127149,-,201182497212548,2025-03-17,05:32:06 PM,05:45:12 PM,06:46:31 PM,SWIGGY,NA,-,345.00,62.49,282.50,293.00,10.00,0.25,0.25,0,282.50,0,0,0,0.00,-0.00,0,0,0,0,0,0,0,293.00,0,-,
KTC Navtara,24-25/T1-127154,-,201185817838503,2025-03-17,06:27:15 PM,06:46:10 PM,07:05:56 PM,SWIGGY,NA,-,266.00,59.99,206.01,216.51,10.00,0.25,0.25,60.41,145.60,0,0,0,0.00,0.49,0,0,0,0,0,0,0,217.00,0,-,
KTC Navtara,24-25/T1-127155,-,201185933676214,2025-03-17,06:29:15 PM,06:42:34 PM,07:06:13 PM,SWIGGY,NA,-,98.00,0.00,98.00,108.50,10.00,0.25,0.25,0,98.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,109.00,0,-,
KTC Navtara,24-25/T1-127157,-,201187794708926,2025-03-17,07:00:18 PM,07:11:42 PM,07:22:57 PM,SWIGGY,NA,-,218.00,60.00,158.00,168.50,10.00,0.25,0.25,0,158.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,169.00,0,-,
KTC Navtara,24-25/T1-127158,-,201188280471730,2025-03-17,07:09:22 PM,07:34:01 PM,08:40:07 PM,SWIGGY,NA,-,288.00,59.99,228.00,238.50,10.00,0.25,0.25,46.71,181.30,0,0,0,0.00,0.50,0,0,0,0,0,0,0,239.00,0,-,
KTC Navtara,24-25/T1-127166,-,201191812938774,2025-03-17,08:07:32 PM,08:20:37 PM,08:40:16 PM,SWIGGY,NA,-,378.00,75.00,303.00,313.50,10.00,0.25,0.25,0,303.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,314.00,0,-,
KTC Navtara,24-25/T1-127169,-,201192546253008,2025-03-17,08:19:32 PM,08:32:54 PM,09:18:05 PM,SWIGGY,NA,-,458.00,87.50,370.50,381.00,10.00,0.25,0.25,0,370.50,0,0,0,0.00,0.00,0,0,0,0,0,0,0,381.00,0,-,
KTC Navtara,24-25/T1-127170,-,201192654880847,2025-03-17,08:21:32 PM,08:38:46 PM,09:18:14 PM,SWIGGY,NA,-,249.00,62.50,186.50,197.00,10.00,0.25,0.25,0,186.50,0,0,0,0.00,0.00,0,0,0,0,0,0,0,197.00,0,-,
KTC Navtara,24-25/T1-127174,-,201193664041172,2025-03-17,08:38:36 PM,08:48:58 PM,10:10:50 PM,SWIGGY,NA,-,229.00,60.00,169.00,179.50,10.00,0.25,0.25,0,169.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,180.00,0,-,
KTC Navtara,24-25/T1-127184,-,201195457048051,2025-03-17,09:08:38 PM,09:25:54 PM,10:11:23 PM,SWIGGY,NA,-,279.00,62.50,216.50,227.00,10.00,0.25,0.25,0,216.50,0,0,0,0.00,0.00,0,0,0,0,0,0,0,227.00,0,-,
KTC Navtara,24-25/T1-127187,-,201196765727111,2025-03-17,09:29:31 PM,09:58:42 PM,10:11:34 PM,SWIGGY,NA,-,288.00,62.49,225.50,236.00,10.00,0.25,0.25,30.54,194.97,0,0,0,0.00,-0.00,0,0,0,0,0,0,0,236.00,0,-,
KTC Navtara,24-25/T1-127191,-,201196891270185,2025-03-17,09:33:31 PM,09:59:19 PM,10:11:44 PM,SWIGGY,NA,-,188.00,56.40,131.60,142.10,10.00,0.25,0.25,0,131.60,0,0,0,0.00,-0.10,0,0,0,0,0,0,0,142.00,0,-,
KTC Navtara,24-25/T1-127200,-,201233402751960,2025-03-18,07:42:43 AM,08:18:11 AM,08:30:48 AM,SWIGGY,NA,-,584.00,87.49,496.51,507.01,10.00,0.25,0.25,0,496.50,0,0,0,0.00,-0.01,0,0,0,0,0,0,0,507.00,0,-,
KTC Navtara,24-25/T1-127201,-,201234193389701,2025-03-18,07:53:44 AM,08:18:17 AM,08:30:53 AM,SWIGGY,NA,-,258.00,62.49,195.50,206.00,10.00,0.25,0.25,112.91,82.60,0,0,0,0.00,-0.00,0,0,0,0,0,0,0,206.00,0,-,
KTC Navtara,24-25/T1-127209,-,201237314896576,2025-03-18,08:45:50 AM,08:49:28 AM,09:05:54 AM,SWIGGY,NA,-,203.00,60.00,143.00,153.50,10.00,0.25,0.25,143.00,0,0,0,0,0.00,0.50,0,0,0,0,0,0,0,154.00,0,-,
KTC Navtara,24-25/T1-127210,-,201237297494372,2025-03-18,08:45:51 AM,08:57:06 AM,09:05:59 AM,SWIGGY,NA,-,346.00,75.00,271.00,281.50,10.00,0.25,0.25,0,271.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,282.00,0,-,
KTC Navtara,24-25/T1-127211,-,201238074777324,2025-03-18,08:58:50 AM,09:05:43 AM,10:10:50 AM,SWIGGY,NA,-,188.00,56.40,131.60,142.10,10.00,0.25,0.25,0,131.60,0,0,0,0.00,-0.10,0,0,0,0,0,0,0,142.00,0,-,
KTC Navtara,24-25/T1-127213,-,201239807814788,2025-03-18,09:26:50 AM,09:31:48 AM,10:12:29 AM,SWIGGY,NA,-,98.00,0.00,98.00,108.50,10.00,0.25,0.25,29.00,69.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,109.00,0,-,
KTC Navtara,24-25/T1-127214,-,201241611262011,2025-03-18,09:57:53 AM,10:10:41 AM,10:12:34 AM,SWIGGY,NA,-,872.00,109.00,763.00,773.50,10.00,0.25,0.25,0,762.99,0,0,0,0.00,0.50,0,0,0,0,0,0,0,774.00,0,-,
KTC Navtara,24-25/T1-127217,-,201242432163362,2025-03-18,10:11:53 AM,10:23:38 AM,10:48:14 AM,SWIGGY,NA,-,502.00,75.00,427.00,437.50,10.00,0.25,0.25,49.34,377.68,0,0,0,0.00,0.50,0,0,0,0,0,0,0,438.00,0,-,
KTC Navtara,24-25/T1-127220,-,201243425276955,2025-03-18,10:27:53 AM,10:37:57 AM,10:48:19 AM,SWIGGY,NA,-,218.00,60.00,158.00,168.50,10.00,0.25,0.25,0,158.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,169.00,0,-,
KTC Navtara,24-25/T1-127221,-,201243917136991,2025-03-18,10:35:53 AM,10:55:15 AM,11:18:52 AM,SWIGGY,NA,-,187.00,56.10,130.90,141.40,10.00,0.25,0.25,0,130.90,0,0,0,0.00,-0.40,0,0,0,0,0,0,0,141.00,0,-,
KTC Navtara,24-25/T1-127223,-,201244812747183,2025-03-18,10:50:54 AM,11:15:35 AM,11:19:22 AM,SWIGGY,NA,-,238.00,59.99,178.00,188.50,10.00,0.25,0.25,0,178.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,189.00,0,-,
KTC Navtara,24-25/T1-127224,-,201245417517872,2025-03-18,11:00:54 AM,11:18:32 AM,11:19:27 AM,SWIGGY,NA,-,872.00,87.50,784.50,795.00,10.00,0.25,0.25,0,784.51,0,0,0,0.00,-0.00,0,0,0,0,0,0,0,795.00,0,-,
KTC Navtara,24-25/T1-127226,-,201246545815927,2025-03-18,11:19:54 AM,11:27:55 AM,01:10:03 PM,SWIGGY,NA,-,257.00,62.49,194.51,209.89,10.00,0.25,0.25,29.52,164.99,2.44,2.44,0,0.00,0.11,0,0,0,0,0,0,0,210.00,0,-,
KTC Navtara,24-25/T1-127228,-,201248775716080,2025-03-18,11:56:54 AM,12:19:55 PM,01:10:11 PM,SWIGGY,NA,-,317.00,0.00,317.00,333.95,10.00,0.25,0.25,0,317.00,3.23,3.23,0,0.00,0.05,0,0,0,0,0,0,0,334.00,0,-,
KTC Navtara,24-25/T1-127230,-,201249280100257,2025-03-18,12:05:54 PM,12:33:06 PM,01:15:45 PM,SWIGGY,NA,-,198.00,59.40,138.60,149.10,10.00,0.25,0.25,62.30,76.30,0,0,0,0.00,-0.10,0,0,0,0,0,0,0,149.00,0,-,
KTC Navtara,24-25/T1-127235,-,201250500299826,2025-03-18,12:25:55 PM,12:40:51 PM,01:15:55 PM,SWIGGY,NA,-,195.00,58.50,136.50,147.00,10.00,0.25,0.25,0,136.50,0,0,0,0.00,0.00,0,0,0,0,0,0,0,147.00,0,-,
KTC Navtara,24-25/T1-127238,-,201251068719539,2025-03-18,12:35:59 PM,12:47:44 PM,01:19:56 PM,SWIGGY,NA,-,239.00,60.00,179.00,189.50,10.00,0.25,0.25,0,179.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,190.00,0,-,
KTC Navtara,24-25/T1-127239,-,201251157946975,2025-03-18,12:36:58 PM,12:59:29 PM,01:20:04 PM,SWIGGY,NA,-,1191.00,0.00,1191.00,1201.50,10.00,0.25,0.25,0,1191.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,1202.00,0,-,
KTC Navtara,24-25/T1-127241,-,201251433349900,2025-03-18,12:40:58 PM,12:59:01 PM,01:20:10 PM,SWIGGY,NA,-,425.00,75.00,350.00,365.28,10.00,0.25,0.25,0,350.00,2.39,2.39,0,0.00,-0.28,0,0,0,0,0,0,0,365.00,0,-,
KTC Navtara,24-25/T1-127242,-,201251542820215,2025-03-18,12:42:58 PM,12:54:40 PM,01:20:16 PM,SWIGGY,NA,-,229.00,60.00,169.00,179.50,10.00,0.25,0.25,0,169.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,180.00,0,-,
KTC Navtara,24-25/T1-127244,-,201252164441809,2025-03-18,12:52:58 PM,01:05:57 PM,01:26:26 PM,SWIGGY,NA,-,197.00,59.10,137.90,148.40,10.00,0.25,0.25,0,137.90,0,0,0,0.00,-0.40,0,0,0,0,0,0,0,148.00,0,-,
