Margao Navtara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BillWise_Sales(2025.03.01--2025.03.31),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generated On : 2025-04-16 01:09:36 pm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deployment,Bill No.,Advance Number,Order Id,Bill Date,Bill Open Time,Print Time,Close Time,Tab Name,Table No.,Covers,Sales,Discount,Net Sales,Gross Bill Amount,Packaging Charge [CART - SWIGGY],CGST,SGST,BEVERAGE,FOOD,CGST_Ecom@2.5%,SGST_Ecom@2.5%,NA,Total Service Charge,Round Off,Cash,Credit Card,Debit Card,Coupon,BTC,TTR,Smart Card,Swiggy,PhonePe -Offline,Total Tip,Offer Code,
Margao Navtara,24-25/T1-156256,-,199857359225299,2025-03-02,09:26:57 AM,09:45:53 AM,10:12:49 AM,SWIGGY,NA,-,208.00,59.99,148.00,158.50,10.00,0.25,0.25,0,148.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,159.00,0,0,-,
Margao Navtara,24-25/T1-156263,-,199857924428244,2025-03-02,09:36:58 AM,10:12:14 AM,10:54:34 AM,SWIGGY,NA,-,217.00,59.99,157.01,167.51,10.00,0.25,0.25,42.69,114.32,0,0,0,0.00,0.49,0,0,0,0,0,0,0,168.00,0,0,-,
Margao Navtara,24-25/T1-156270,-,199858370607451,2025-03-02,09:42:58 AM,10:20:41 AM,10:54:42 AM,SWIGGY,NA,-,505.00,99.98,405.01,415.51,10.00,0.25,0.25,0,405.02,0,0,0,0.00,0.49,0,0,0,0,0,0,0,416.00,0,0,-,
Margao Navtara,24-25/T1-156271,-,199858545191604,2025-03-02,09:45:58 AM,10:02:12 AM,10:54:46 AM,SWIGGY,NA,-,267.00,59.99,207.00,217.50,10.00,0.25,0.25,0,207.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,218.00,0,0,-,
Margao Navtara,24-25/T1-156276,-,199858993710184,2025-03-02,09:54:02 AM,10:36:32 AM,10:54:51 AM,SWIGGY,NA,-,336.00,74.99,261.01,276.52,10.00,0.25,0.25,76.13,184.88,2.50,2.50,0,0.00,0.48,0,0,0,0,0,0,0,277.00,0,0,-,
Margao Navtara,24-25/T1-156281,-,199859224371023,2025-03-02,09:58:01 AM,10:31:55 AM,10:54:56 AM,SWIGGY,NA,-,195.00,58.49,136.50,150.06,10.00,0.25,0.25,0,136.50,1.52,1.52,0,0.00,-0.06,0,0,0,0,0,0,0,150.00,0,0,-,
Margao Navtara,24-25/T1-156284,-,199859384811682,2025-03-02,10:00:00 AM,10:24:23 AM,10:54:59 AM,SWIGGY,NA,-,188.00,56.40,131.60,142.10,10.00,0.25,0.25,0,131.60,0,0,0,0.00,-0.10,0,0,0,0,0,0,0,142.00,0,0,-,
Margao Navtara,24-25/T1-156304,-,199860356414514,2025-03-02,10:16:02 AM,10:27:07 AM,10:55:03 AM,SWIGGY,NA,-,297.00,0.00,297.00,307.50,10.00,0.25,0.25,0,297.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,308.00,0,0,-,
Margao Navtara,24-25/T1-156310,-,199861094217158,2025-03-02,10:30:03 AM,10:40:23 AM,11:24:34 AM,SWIGGY,NA,-,196.00,58.80,137.20,148.72,10.00,0.25,0.25,0,137.20,0.51,0.51,0,0.00,0.28,0,0,0,0,0,0,0,149.00,0,0,-,
Margao Navtara,24-25/T1-156330,-,199863091436707,2025-03-02,11:02:52 AM,11:22:30 AM,12:02:10 PM,SWIGGY,NA,-,206.00,59.99,146.00,156.50,10.00,0.25,0.25,0,146.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,157.00,0,0,-,
Margao Navtara,24-25/T1-156331,-,199863103061846,2025-03-02,11:02:54 AM,11:19:36 AM,12:02:14 PM,SWIGGY,NA,-,534.00,100.00,434.00,444.50,10.00,0.25,0.25,0,434.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,445.00,0,0,-,
Margao Navtara,24-25/T1-156337,-,199863631253272,2025-03-02,11:11:53 AM,11:40:44 AM,12:02:18 PM,SWIGGY,NA,-,99.00,0.00,99.00,109.50,10.00,0.25,0.25,0,99.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,110.00,0,0,-,
Margao Navtara,24-25/T1-156339,-,199864184198052,2025-03-02,11:20:52 AM,11:38:22 AM,12:02:22 PM,SWIGGY,NA,-,187.00,56.10,130.90,141.40,10.00,0.25,0.25,54.60,76.30,0,0,0,0.00,-0.40,0,0,0,0,0,0,0,141.00,0,0,-,
Margao Navtara,24-25/T1-156348,-,199866786984392,2025-03-02,12:03:56 PM,12:50:37 PM,01:18:01 PM,SWIGGY,NA,-,239.00,60.00,179.00,189.50,10.00,0.25,0.25,0,179.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,190.00,0,0,-,
Margao Navtara,24-25/T1-156351,-,199866956492323,2025-03-02,12:06:56 PM,12:54:36 PM,01:18:08 PM,SWIGGY,NA,-,239.00,60.00,179.00,189.50,10.00,0.25,0.25,0,179.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,190.00,0,0,-,
Margao Navtara,24-25/T1-156353,-,199867057429247,2025-03-02,12:07:57 PM,12:56:14 PM,01:18:12 PM,SWIGGY,NA,-,239.00,60.00,179.00,189.50,10.00,0.25,0.25,0,179.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,190.00,0,0,-,
Margao Navtara,24-25/T1-156355,-,199866985915182,2025-03-02,12:08:56 PM,12:56:06 PM,01:18:19 PM,SWIGGY,NA,-,239.00,60.00,179.00,189.50,10.00,0.25,0.25,0,179.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,190.00,0,0,-,
Margao Navtara,24-25/T1-156359,-,199867275650088,2025-03-02,12:11:57 PM,01:01:24 PM,01:21:19 PM,SWIGGY,NA,-,239.00,60.00,179.00,189.50,10.00,0.25,0.25,0,179.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,190.00,0,0,-,
Margao Navtara,24-25/T1-156369,-,199868349941880,2025-03-02,12:29:57 PM,01:08:28 PM,01:21:23 PM,SWIGGY,NA,-,247.00,59.99,187.00,197.50,10.00,0.25,0.25,0,187.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,198.00,0,0,-,
Margao Navtara,24-25/T1-156371,-,199868795909212,2025-03-02,12:36:57 PM,01:04:11 PM,01:21:28 PM,SWIGGY,NA,-,109.00,0.00,109.00,119.50,10.00,0.25,0.25,0,109.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,120.00,0,0,-,
Margao Navtara,24-25/T1-156374,-,199869527429889,2025-03-02,12:48:57 PM,01:11:54 PM,01:21:32 PM,SWIGGY,NA,-,747.00,93.38,653.63,664.13,10.00,0.25,0.25,0,653.61,0,0,0,0.00,-0.13,0,0,0,0,0,0,0,664.00,0,0,-,
Margao Navtara,24-25/T1-156375,-,199869511660582,2025-03-02,12:48:58 PM,12:58:45 PM,01:21:37 PM,SWIGGY,NA,-,89.00,0.00,89.00,99.50,10.00,0.25,0.25,89.00,0,0,0,0,0.00,0.50,0,0,0,0,0,0,0,100.00,0,0,-,
Margao Navtara,24-25/T1-156376,-,199869549492763,2025-03-02,12:49:59 PM,01:08:09 PM,01:21:42 PM,SWIGGY,NA,-,239.00,60.00,179.00,189.50,10.00,0.25,0.25,0,179.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,190.00,0,0,-,
Margao Navtara,24-25/T1-156377,-,199869755258701,2025-03-02,12:53:00 PM,01:08:02 PM,01:21:46 PM,SWIGGY,NA,-,239.00,0.00,239.00,249.50,10.00,0.25,0.25,0,239.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,250.00,0,0,-,
Margao Navtara,24-25/T1-156391,-,199871154969188,2025-03-02,01:17:05 PM,01:31:16 PM,01:35:17 PM,SWIGGY,NA,-,239.00,60.00,179.00,189.50,10.00,0.25,0.25,0,179.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,190.00,0,0,-,
Margao Navtara,24-25/T1-156395,-,199872043305163,2025-03-02,01:33:05 PM,01:57:28 PM,02:28:46 PM,SWIGGY,NA,-,158.00,0.00,158.00,168.50,10.00,0.25,0.25,0,158.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,169.00,0,0,-,
Margao Navtara,24-25/T1-156396,-,199872186259446,2025-03-02,01:34:06 PM,01:52:53 PM,02:28:52 PM,SWIGGY,NA,-,217.00,59.99,157.01,168.56,10.00,0.25,0.25,0,157.01,0.53,0.53,0,0.00,0.44,0,0,0,0,0,0,0,169.00,0,0,-,
Margao Navtara,24-25/T1-156397,-,199872422335793,2025-03-02,01:37:06 PM,01:48:15 PM,02:28:56 PM,SWIGGY,NA,-,239.00,60.00,179.00,189.50,10.00,0.25,0.25,0,179.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,190.00,0,0,-,
Margao Navtara,24-25/T1-156399,-,199872535824450,2025-03-02,01:39:07 PM,02:00:50 PM,02:29:01 PM,SWIGGY,NA,-,478.00,100.00,378.00,388.50,10.00,0.25,0.25,0,378.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,389.00,0,0,-,
Margao Navtara,24-25/T1-156403,-,199872935752644,2025-03-02,01:46:08 PM,01:57:19 PM,02:29:16 PM,SWIGGY,NA,-,208.00,59.99,148.00,158.50,10.00,0.25,0.25,0,148.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,159.00,0,0,-,
Margao Navtara,24-25/T1-156406,-,199873417532993,2025-03-02,01:54:08 PM,02:01:02 PM,03:50:26 PM,SWIGGY,NA,-,237.00,59.99,177.00,187.50,10.00,0.25,0.25,132.94,44.06,0,0,0,0.00,0.50,0,0,0,0,0,0,0,188.00,0,0,-,
Margao Navtara,24-25/T1-156409,-,199873526583571,2025-03-02,01:57:08 PM,02:15:53 PM,03:50:32 PM,SWIGGY,NA,-,276.00,59.99,216.01,232.70,10.00,0.25,0.25,0,216.01,3.09,3.09,0,0.00,0.30,0,0,0,0,0,0,0,233.00,0,0,-,
Margao Navtara,24-25/T1-156412,-,199873765081728,2025-03-02,02:00:08 PM,02:28:15 PM,03:50:38 PM,SWIGGY,NA,-,239.00,60.00,179.00,189.50,10.00,0.25,0.25,0,179.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,190.00,0,0,-,
Margao Navtara,24-25/T1-156415,-,199874224706437,2025-03-02,02:07:08 PM,02:28:22 PM,03:50:43 PM,SWIGGY,NA,-,1181.00,147.63,1033.38,1043.88,10.00,0.25,0.25,233.62,799.72,0,0,0,0.00,0.13,0,0,0,0,0,0,0,1044.00,0,0,-,
Margao Navtara,24-25/T1-156416,-,199874259734047,2025-03-02,02:09:08 PM,02:22:40 PM,03:50:49 PM,SWIGGY,NA,-,206.00,59.99,146.01,156.51,10.00,0.25,0.25,0,146.02,0,0,0,0.00,0.49,0,0,0,0,0,0,0,157.00,0,0,-,
Margao Navtara,24-25/T1-156418,-,199875020129357,2025-03-02,02:21:09 PM,02:31:55 PM,03:50:54 PM,SWIGGY,NA,-,228.00,59.99,168.00,178.50,10.00,0.25,0.25,109.79,58.21,0,0,0,0.00,0.50,0,0,0,0,0,0,0,179.00,0,0,-,
Margao Navtara,24-25/T1-156422,-,199875352499661,2025-03-02,02:26:09 PM,02:42:47 PM,03:50:59 PM,SWIGGY,NA,-,239.00,60.00,179.00,189.50,10.00,0.25,0.25,0,179.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,190.00,0,0,-,
Margao Navtara,24-25/T1-156423,-,199875707469759,2025-03-02,02:32:09 PM,03:08:59 PM,03:51:05 PM,SWIGGY,NA,-,706.00,100.00,606.00,616.50,10.00,0.25,0.25,0,606.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,617.00,0,0,-,
Margao Navtara,24-25/T1-156424,-,199875659244386,2025-03-02,02:32:10 PM,02:55:13 PM,03:51:11 PM,SWIGGY,NA,-,317.00,59.99,257.00,267.50,10.00,0.25,0.25,0,257.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,268.00,0,0,-,
Margao Navtara,24-25/T1-156426,-,199876067801001,2025-03-02,02:38:09 PM,02:54:48 PM,03:51:25 PM,SWIGGY,NA,-,229.00,60.00,169.00,179.50,10.00,0.25,0.25,0,169.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,180.00,0,0,-,
Margao Navtara,24-25/T1-156435,-,-,2025-03-02,03:09:09 PM,03:09:59 PM,03:23:50 PM,SWIGGY,NA,-,239.00,0.00,239.00,239.00,0,0,0,0,239.00,0,0,0,0.00,0.00,239.00,0,0,0,0,0,0,0,0,0,-,
Margao Navtara,24-25/T1-156438,-,199878759043583,2025-03-02,03:23:19 PM,03:36:24 PM,03:51:30 PM,SWIGGY,NA,-,239.00,60.00,179.00,189.50,10.00,0.25,0.25,0,179.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,190.00,0,0,-,
Margao Navtara,24-25/T1-156439,-,199879591030148,2025-03-02,03:37:22 PM,04:17:36 PM,04:20:41 PM,SWIGGY,NA,-,648.00,100.00,548.00,558.50,10.00,0.25,0.25,0,548.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,559.00,0,0,-,
Margao Navtara,24-25/T1-156440,-,199879852254321,2025-03-02,03:41:22 PM,03:54:22 PM,04:02:18 PM,SWIGGY,NA,-,239.00,60.00,179.00,189.50,10.00,0.25,0.25,0,179.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,190.00,0,0,-,
Margao Navtara,24-25/T1-156442,-,199880533513340,2025-03-02,03:53:25 PM,04:01:53 PM,04:12:06 PM,SWIGGY,NA,-,119.00,0.00,119.00,129.50,10.00,0.25,0.25,0,119.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,130.00,0,0,-,
Margao Navtara,24-25/T1-156446,-,199881255834772,2025-03-02,04:05:29 PM,04:26:43 PM,04:43:02 PM,SWIGGY,NA,-,274.00,0.00,274.00,284.50,10.00,0.25,0.25,156.00,118.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,285.00,0,0,-,
Margao Navtara,24-25/T1-156449,-,199882099858154,2025-03-02,04:18:30 PM,04:42:52 PM,05:05:58 PM,SWIGGY,NA,-,239.00,60.00,179.00,189.50,10.00,0.25,0.25,0,179.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,190.00,0,0,-,
Margao Navtara,24-25/T1-156451,-,199882470452723,2025-03-02,04:25:31 PM,04:50:32 PM,06:12:03 PM,SWIGGY,NA,-,187.00,56.10,130.90,142.42,10.00,0.25,0.25,0,130.90,0.51,0.51,0,0.00,-0.42,0,0,0,0,0,0,0,142.00,0,0,-,
Margao Navtara,24-25/T1-156453,-,199883011815203,2025-03-02,04:33:31 PM,04:54:21 PM,06:12:09 PM,SWIGGY,NA,-,363.00,75.00,288.00,298.50,10.00,0.25,0.25,123.77,164.23,0,0,0,0.00,0.50,0,0,0,0,0,0,0,299.00,0,0,-,
Margao Navtara,24-25/T1-156455,-,199883372606715,2025-03-02,04:40:32 PM,05:04:52 PM,06:12:20 PM,SWIGGY,NA,-,493.00,99.98,393.01,403.51,10.00,0.25,0.25,117.19,275.83,0,0,0,0.00,0.49,0,0,0,0,0,0,0,404.00,0,0,-,
Margao Navtara,24-25/T1-156456,-,199883379214755,2025-03-02,04:40:34 PM,05:05:19 PM,06:12:43 PM,SWIGGY,NA,-,387.00,75.00,312.00,322.50,10.00,0.25,0.25,208.00,104.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,323.00,0,0,-,
Margao Navtara,24-25/T1-156460,-,199885041987850,2025-03-02,05:08:40 PM,05:24:06 PM,06:33:05 PM,SWIGGY,NA,-,208.00,59.99,148.00,158.50,10.00,0.25,0.25,0,148.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,159.00,0,0,-,
Margao Navtara,24-25/T1-156461,-,199885277305799,2025-03-02,05:11:39 PM,05:24:18 PM,06:33:08 PM,SWIGGY,NA,-,218.00,59.99,158.00,168.50,10.00,0.25,0.25,0,158.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,169.00,0,0,-,
Margao Navtara,24-25/T1-156462,-,199885310472791,2025-03-02,05:12:39 PM,05:37:04 PM,06:33:13 PM,SWIGGY,NA,-,1691.00,211.37,1479.63,1490.13,10.00,0.25,0.25,0,1479.66,0,0,0,0.00,-0.13,0,0,0,0,0,0,0,1490.00,0,0,-,
Margao Navtara,24-25/T1-156463,-,199885820727633,2025-03-02,05:21:02 PM,05:31:03 PM,06:33:16 PM,SWIGGY,NA,-,298.00,60.00,238.00,248.50,10.00,0.25,0.25,0,238.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,249.00,0,0,-,
Margao Navtara,24-25/T1-156464,-,199886787290473,2025-03-02,05:37:03 PM,05:58:04 PM,06:33:19 PM,SWIGGY,NA,-,287.00,59.99,227.00,237.50,10.00,0.25,0.25,0,227.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,238.00,0,0,-,
Margao Navtara,24-25/T1-156473,-,199888488679164,2025-03-02,06:05:07 PM,06:21:42 PM,06:33:25 PM,SWIGGY,NA,-,199.00,59.70,139.30,149.80,10.00,0.25,0.25,0,139.30,0,0,0,0.00,0.20,0,0,0,0,0,0,0,150.00,0,0,-,
Margao Navtara,24-25/T1-156477,-,199889055926375,2025-03-02,06:15:08 PM,06:42:13 PM,07:06:56 PM,SWIGGY,NA,-,518.00,100.00,418.00,428.50,10.00,0.25,0.25,0,418.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,429.00,0,0,-,
Margao Navtara,24-25/T1-156486,-,199889880605508,2025-03-02,06:29:19 PM,06:46:09 PM,07:17:44 PM,SWIGGY,NA,-,258.00,60.00,198.00,208.50,10.00,0.25,0.25,198.00,0,0,0,0,0.00,0.50,0,0,0,0,0,0,0,209.00,0,0,-,
Margao Navtara,24-25/T1-156489,-,199890533545360,2025-03-02,06:39:20 PM,06:48:41 PM,07:07:01 PM,SWIGGY,NA,-,287.00,59.99,227.00,237.50,10.00,0.25,0.25,0,227.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,238.00,0,0,-,
Margao Navtara,24-25/T1-156492,-,199891113610959,2025-03-02,06:49:22 PM,07:05:01 PM,07:07:05 PM,SWIGGY,NA,-,238.00,60.00,178.00,188.50,10.00,0.25,0.25,0,178.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,189.00,0,0,-,
Margao Navtara,24-25/T1-156497,-,199892259985152,2025-03-02,07:08:21 PM,07:17:51 PM,07:42:01 PM,SWIGGY,NA,-,309.00,60.00,249.00,259.50,10.00,0.25,0.25,0,249.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,260.00,0,0,-,
Margao Navtara,24-25/T1-156501,-,199892996214480,2025-03-02,07:20:00 PM,07:33:48 PM,07:42:04 PM,SWIGGY,NA,-,337.00,0.00,337.00,347.50,10.00,0.25,0.25,59.00,278.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,348.00,0,0,-,
Margao Navtara,24-25/T1-156506,-,199893409929622,2025-03-02,07:28:01 PM,07:34:03 PM,07:42:07 PM,SWIGGY,NA,-,118.00,0.00,118.00,128.50,10.00,0.25,0.25,0,118.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,129.00,0,0,-,
Margao Navtara,24-25/T1-156508,-,199893735001083,2025-03-02,07:33:00 PM,07:52:26 PM,08:07:25 PM,SWIGGY,NA,-,259.00,0.00,259.00,269.50,10.00,0.25,0.25,0,259.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,270.00,0,0,-,
Margao Navtara,24-25/T1-156509,-,199894053516440,2025-03-02,07:38:02 PM,07:58:54 PM,08:30:53 PM,SWIGGY,NA,-,228.00,59.99,168.00,178.50,10.00,0.25,0.25,0,168.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,179.00,0,0,-,
Margao Navtara,24-25/T1-156522,-,199896655454647,2025-03-02,08:21:29 PM,08:48:35 PM,08:56:33 PM,SWIGGY,NA,-,216.00,59.99,156.01,166.51,10.00,0.25,0.25,42.61,113.39,0,0,0,0.00,0.49,0,0,0,0,0,0,0,167.00,0,0,-,
Margao Navtara,24-25/T1-156529,-,199897974575943,2025-03-02,08:43:29 PM,08:56:25 PM,09:39:30 PM,SWIGGY,NA,-,309.00,0.00,309.00,319.50,10.00,0.25,0.25,0,309.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,320.00,0,0,-,
Margao Navtara,24-25/T1-156532,-,199898406803003,2025-03-02,08:50:29 PM,09:07:33 PM,09:39:35 PM,SWIGGY,NA,-,228.00,0.00,228.00,238.50,10.00,0.25,0.25,0,228.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,239.00,0,0,-,
Margao Navtara,24-25/T1-156534,-,199898670090217,2025-03-02,08:55:29 PM,09:07:43 PM,10:09:24 PM,SWIGGY,NA,-,108.00,0.00,108.00,118.50,10.00,0.25,0.25,0,108.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,119.00,0,0,-,
Margao Navtara,24-25/T1-156535,-,199898866282076,2025-03-02,08:58:29 PM,09:17:31 PM,10:09:30 PM,SWIGGY,NA,-,455.00,100.00,355.00,365.50,10.00,0.25,0.25,0,355.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,366.00,0,0,-,
Margao Navtara,24-25/T1-156536,-,199898965041363,2025-03-02,08:59:29 PM,09:10:16 PM,09:39:50 PM,SWIGGY,NA,-,219.00,60.00,159.00,169.50,10.00,0.25,0.25,0,159.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,170.00,0,0,-,
Margao Navtara,24-25/T1-156545,-,199901121749503,2025-03-02,09:35:30 PM,09:50:15 PM,11:01:19 PM,SWIGGY,NA,-,516.00,60.00,456.00,466.50,10.00,0.25,0.25,456.00,0,0,0,0,0.00,0.50,0,0,0,0,0,0,0,467.00,0,0,-,
Margao Navtara,24-25/T1-156546,-,199901073465840,2025-03-02,09:35:31 PM,09:50:04 PM,10:09:35 PM,SWIGGY,NA,-,358.00,75.00,283.00,293.50,10.00,0.25,0.25,0,283.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,294.00,0,0,-,
Margao Navtara,24-25/T1-156548,-,199901910719616,2025-03-02,09:49:30 PM,10:00:03 PM,11:01:23 PM,SWIGGY,NA,-,217.00,59.99,157.01,167.51,10.00,0.25,0.25,42.69,114.32,0,0,0,0.00,0.49,0,0,0,0,0,0,0,168.00,0,0,-,
Margao Navtara,24-25/T1-156550,-,199902225081023,2025-03-02,09:54:30 PM,10:12:22 PM,10:23:13 PM,SWIGGY,NA,-,229.00,60.00,169.00,179.50,10.00,0.25,0.25,0,169.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,180.00,0,0,-,
Margao Navtara,24-25/T1-156553,-,199903981323481,2025-03-02,10:24:30 PM,11:01:12 PM,11:01:27 PM,SWIGGY,NA,-,2451.00,367.63,2083.37,2093.87,10.00,0.25,0.25,0,2083.35,0,0,0,0.00,0.13,0,0,0,0,0,0,0,2094.00,0,0,-,
Margao Navtara,24-25/T1-156554,-,199904339168696,2025-03-02,10:29:31 PM,10:39:00 PM,11:01:32 PM,SWIGGY,NA,-,239.00,60.00,179.00,189.50,10.00,0.25,0.25,0,179.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,190.00,0,0,-,
Margao Navtara,24-25/T1-156556,-,199935388801482,2025-03-03,07:07:04 AM,07:19:50 AM,08:13:24 AM,SWIGGY,NA,-,236.00,60.00,176.00,186.50,10.00,0.25,0.25,0,176.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,187.00,0,0,-,
Margao Navtara,24-25/T1-156562,-,199936776005830,2025-03-03,07:30:04 AM,07:42:52 AM,08:13:28 AM,SWIGGY,NA,-,188.00,56.40,131.60,142.10,10.00,0.25,0.25,0,131.60,0,0,0,0.00,-0.10,0,0,0,0,0,0,0,142.00,0,0,-,
Margao Navtara,24-25/T1-156565,-,199937456714506,2025-03-03,07:42:04 AM,08:02:18 AM,08:40:45 AM,SWIGGY,NA,-,287.00,59.99,227.00,237.50,10.00,0.25,0.25,0,227.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,238.00,0,0,-,
Margao Navtara,24-25/T1-156567,-,199937684211947,2025-03-03,07:45:05 AM,08:11:07 AM,09:17:29 AM,SWIGGY,NA,-,307.00,75.00,232.00,242.50,10.00,0.25,0.25,0,232.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,243.00,0,0,-,
Margao Navtara,24-25/T1-156568,-,199937723909385,2025-03-03,07:46:04 AM,07:57:56 AM,09:17:33 AM,SWIGGY,NA,-,208.00,0.00,208.00,224.95,10.00,0.25,0.25,0,208.00,3.23,3.23,0,0.00,0.05,0,0,0,0,0,0,0,225.00,0,0,-,
Margao Navtara,24-25/T1-156571,-,199938626220229,2025-03-03,08:01:08 AM,08:18:00 AM,09:17:41 AM,SWIGGY,NA,-,237.00,59.99,177.00,187.50,10.00,0.25,0.25,21.66,155.34,0,0,0,0.00,0.50,0,0,0,0,0,0,0,188.00,0,0,-,
Margao Navtara,24-25/T1-156578,-,199939321307708,2025-03-03,08:13:08 AM,08:28:41 AM,09:17:46 AM,SWIGGY,NA,-,117.00,0.00,117.00,130.40,10.00,0.25,0.25,0,117.00,1.45,1.45,0,0.00,-0.40,0,0,0,0,0,0,0,130.00,0,0,-,
Margao Navtara,24-25/T1-156580,-,199939670133616,2025-03-03,08:19:08 AM,08:40:58 AM,09:17:50 AM,SWIGGY,NA,-,218.00,60.00,158.00,168.50,10.00,0.25,0.25,0,158.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,169.00,0,0,-,
Margao Navtara,24-25/T1-156595,-,199942123319791,2025-03-03,08:59:10 AM,09:06:03 AM,09:17:56 AM,SWIGGY,NA,-,197.00,59.10,137.90,149.42,10.00,0.25,0.25,0,137.90,0.51,0.51,0,0.00,-0.42,0,0,0,0,0,0,0,149.00,0,0,-,
Margao Navtara,24-25/T1-156607,-,199944816363958,2025-03-03,09:44:12 AM,10:11:25 AM,11:33:31 AM,SWIGGY,NA,-,278.00,0.00,278.00,294.95,10.00,0.25,0.25,0,278.00,3.23,3.23,0,0.00,0.05,0,0,0,0,0,0,0,295.00,0,0,-,
Margao Navtara,24-25/T1-156608,-,199944953982270,2025-03-03,09:47:12 AM,10:07:55 AM,11:55:39 AM,SWIGGY,NA,-,258.00,60.00,198.00,208.50,10.00,0.25,0.25,99.00,99.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,209.00,0,0,-,
Margao Navtara,24-25/T1-156609,-,199945075213707,2025-03-03,09:48:12 AM,10:10:15 AM,11:55:51 AM,SWIGGY,NA,-,258.00,60.00,198.00,208.50,10.00,0.25,0.25,0,198.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,209.00,0,0,-,
Margao Navtara,24-25/T1-156610,-,199945108135120,2025-03-03,09:49:12 AM,10:12:53 AM,11:55:44 AM,SWIGGY,NA,-,197.00,59.10,137.90,148.40,10.00,0.25,0.25,27.30,110.60,0,0,0,0.00,-0.40,0,0,0,0,0,0,0,148.00,0,0,-,
Margao Navtara,24-25/T1-156615,-,199945924089928,2025-03-03,10:02:14 AM,10:19:20 AM,11:56:10 AM,SWIGGY,NA,-,228.00,59.99,168.00,178.50,10.00,0.25,0.25,87.69,80.32,0,0,0,0.00,0.50,0,0,0,0,0,0,0,179.00,0,0,-,
