Baga Navtara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BillWise_Sales(2025.03.01--2025.03.31),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generated On : 2025-04-16 01:09:04 pm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deployment,Bill No.,Advance Number,Order Id,Bill Date,Bill Open Time,Print Time,Close Time,Tab Name,Table No.,Covers,Sales,Discount,Net Sales,Gross Bill Amount,Packaging Charge [CART - SWIGGY],CGST,SGST,BEVERAGE,FOOD,CGST_Ecom@2.5%,SGST_Ecom@2.5%,NA,Total Service Charge,Round Off,Cash,Credit Card,Debit Card,Coupon,BTC,TTR,Smart Card,Swiggy,Total Tip,Offer Code,
Baga Navtara,24-25/T1-155327,-,201717838099404,2025-03-23,10:15:11 PM,10:22:49 PM,10:55:07 PM,SWIGGY,NA,-,218.00,0.00,218.00,228.50,10.00,0.25,0.25,0,218.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,229.00,0,-,
Baga Navtara,24-25/T1-155328,-,201717952897589,2025-03-23,10:16:11 PM,10:28:10 PM,10:55:18 PM,SWIGGY,NA,-,239.00,78.00,161.00,171.50,10.00,0.25,0.25,0,161.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,172.00,0,-,
Baga Navtara,24-25/T1-155329,-,201718336942533,2025-03-23,10:23:11 PM,10:42:46 PM,10:55:23 PM,SWIGGY,NA,-,556.00,100.00,456.00,466.50,10.00,0.25,0.25,114.00,342.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,467.00,0,-,
Baga Navtara,24-25/T1-155330,-,201718954591788,2025-03-23,10:33:11 PM,10:48:50 PM,10:55:29 PM,SWIGGY,NA,-,467.00,100.00,367.00,377.50,10.00,0.25,0.25,0,367.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,378.00,0,-,
Baga Navtara,24-25/T1-155331,-,201719212100478,2025-03-23,10:38:11 PM,10:49:06 PM,12:07:49 AM,SWIGGY,NA,-,249.00,62.50,186.50,197.00,10.00,0.25,0.25,0,186.50,0,0,0,0.00,0.00,0,0,0,0,0,0,0,197.00,0,-,
Baga Navtara,24-25/T1-155333,-,201720629247259,2025-03-23,11:01:12 PM,11:27:16 PM,12:07:57 AM,SWIGGY,NA,-,228.00,75.23,152.76,163.26,10.00,0.25,0.25,0,152.76,0,0,0,0.00,-0.26,0,0,0,0,0,0,0,163.00,0,-,
Baga Navtara,24-25/T1-155334,-,201720594412752,2025-03-23,11:01:13 PM,11:51:25 PM,12:08:02 AM,SWIGGY,NA,-,238.00,78.00,160.00,170.50,10.00,0.25,0.25,0,160.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,171.00,0,-,
Baga Navtara,24-25/T1-155335,-,201720845244918,2025-03-23,11:05:12 PM,11:28:47 PM,12:08:07 AM,SWIGGY,NA,-,357.00,78.00,279.00,289.50,10.00,0.25,0.25,0,279.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,290.00,0,-,
Baga Navtara,24-25/T1-155338,-,201721846755253,2025-03-23,11:21:12 PM,11:40:10 PM,12:08:12 AM,SWIGGY,NA,-,218.00,0.00,218.00,228.50,10.00,0.25,0.25,0,218.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,229.00,0,-,
Baga Navtara,24-25/T1-155340,-,201722134447876,2025-03-23,11:26:14 PM,11:39:48 PM,12:08:20 AM,SWIGGY,NA,-,378.00,62.50,315.50,326.00,10.00,0.25,0.25,0,315.50,0,0,0,0.00,0.00,0,0,0,0,0,0,0,326.00,0,-,
Baga Navtara,24-25/T1-155341,-,201722100063364,2025-03-23,11:26:16 PM,11:43:31 PM,12:08:26 AM,SWIGGY,NA,-,297.00,62.49,234.51,245.01,10.00,0.25,0.25,0,234.52,0,0,0,0.00,-0.01,0,0,0,0,0,0,0,245.00,0,-,
Baga Navtara,24-25/T1-155346,-,201725735777108,2025-03-23,12:26:21 AM,12:42:22 AM,01:19:35 AM,SWIGGY,NA,-,447.00,74.99,372.01,382.51,10.00,0.25,0.25,0,372.01,0,0,0,0.00,0.49,0,0,0,0,0,0,0,383.00,0,-,
Baga Navtara,24-25/T1-155347,-,201726905215850,2025-03-23,12:46:22 AM,01:07:14 AM,01:19:45 AM,SWIGGY,NA,-,1184.00,148.00,1036.01,1046.51,10.00,0.25,0.25,0,1036.02,0,0,0,0.00,0.49,0,0,0,0,0,0,0,1047.00,0,-,
Baga Navtara,24-25/T1-155348,-,201727325435096,2025-03-23,12:53:22 AM,01:03:12 AM,01:19:51 AM,SWIGGY,NA,-,218.00,60.00,158.00,168.50,10.00,0.25,0.25,0,158.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,169.00,0,-,
