  Building Type,Area,Region,Outlet Name,Date,Tabs,No Of Items,No Of Bills,Sale,Discount,Charges,Net Sale,Total Tax,Total Amount,Round Off,Gross Amount,
"-","-","-","Margao Navtara",2019-11-12,"TAKE AWAY",77.00,40,3914.62,0.00,0.00,3914.62,195.78,4110.40,-0.40,4110.00,
"-","-","-","Margao Navtara",2019-11-12,"SWIGGY",22.00,12,2333.34,0.00,0.00,2333.34,116.67,2450.01,-0.01,2450.00,
"-","-","-","Margao Navtara",2019-11-13,"NON AC",619.00,164,36372.23,0.00,0.00,36372.23,1818.88,38191.11,-0.11,38191.00,
"-","-","-","Margao Navtara",2019-11-13,"AC",234.00,42,17820.47,38.10,0.00,17782.37,889.25,18671.62,0.38,18672.00,
"-","-","-","Margao Navtara",2019-11-13,"TAKE AWAY",105.00,47,6149.96,0.00,0.00,6149.96,307.50,6457.46,-0.46,6457.00,
"-","-","-","Margao Navtara",2019-11-13,"SWIGGY",22.00,10,2009.50,0.00,0.00,2009.50,100.50,2110.00,0.00,2110.00,
"-","-","-","Margao Navtara",2019-11-13,"ZOMATO",37.00,19,4009.52,0.00,0.00,4009.52,200.52,4210.04,-0.04,4210.00,
"-","-","-","Margao Navtara",2019-11-14,"NON AC",673.00,170,40583.78,0.00,0.00,40583.78,2029.45,42613.23,-0.23,42613.00,
"-","-","-","Margao Navtara",2019-11-14,"TAKE AWAY",116.00,40,7181.55,0.00,0.00,7181.55,359.15,7540.70,0.30,7541.00,
"-","-","-","Margao Navtara",2019-11-14,"SWIGGY",36.00,14,3409.57,0.00,0.00,3409.57,170.48,3580.05,-0.05,3580.00,
"-","-","-","Margao Navtara",2019-11-14,"AC",281.00,44,22525.39,0.00,0.00,22525.39,1126.50,23651.89,0.11,23652.00,
"-","-","-","Margao Navtara",2019-11-14,"ZOMATO",34.00,14,3106.19,0.00,0.00,3106.19,155.32,3261.51,0.49,3262.00,
"-","-","-","Margao Navtara",2019-11-15,"NON AC",611.00,153,35221.42,0.00,0.00,35221.42,1761.29,36982.71,0.29,36983.00,
"-","-","-","Margao Navtara",2019-11-15,"AC",198.00,31,16572.56,0.00,0.00,16572.56,828.76,17401.32,-0.32,17401.00,
"-","-","-","Margao Navtara",2019-11-15,"TAKE AWAY",77.00,37,4838.47,0.00,0.00,4838.47,241.98,5080.45,-0.45,5080.00,
"-","-","-","Margao Navtara",2019-11-15,"SWIGGY",23.00,12,2832.36,0.00,0.00,2832.36,141.63,2973.99,0.01,2974.00,
"-","-","-","Margao Navtara",2019-11-15,"ZOMATO",44.00,18,4190.50,217.13,0.00,3973.37,198.67,4172.04,-0.04,4172.00,
"-","-","-","Margao Navtara",2019-11-16,"NON AC",582.00,158,36745.16,47.62,0.00,36697.54,1835.09,38532.63,0.37,38533.00,
"-","-","-","Margao Navtara",2019-11-16,"AC",255.00,39,21306.21,0.00,0.00,21306.21,1065.45,22371.66,0.34,22372.00,
"-","-","-","Margao Navtara",2019-11-16,"TAKE AWAY",66.00,28,3714.51,0.00,0.00,3714.51,185.72,3900.23,-0.23,3900.00,
"-","-","-","Margao Navtara",2019-11-16,"ZOMATO",29.00,14,3210.96,0.00,0.00,3210.96,160.57,3371.53,0.47,3372.00,
"-","-","-","Margao Navtara",2019-11-16,"SWIGGY",29.00,12,2571.40,0.00,0.00,2571.40,128.61,2700.01,-0.01,2700.00,
"-","-","-","Margao Navtara",2019-11-17,"NON AC",649.00,156,36488.20,0.00,0.00,36488.20,1824.63,38312.83,0.17,38313.00,
"-","-","-","Margao Navtara",2019-11-17,"TAKE AWAY",142.00,43,7952.84,0.00,0.00,7952.84,397.67,8350.51,0.49,8351.00,
"-","-","-","Margao Navtara",2019-11-17,"ZOMATO",39.00,15,4085.74,0.00,0.00,4085.74,204.31,4290.05,-0.05,4290.00,
"-","-","-","Margao Navtara",2019-11-17,"AC",389.00,49,30497.63,0.00,0.00,30497.63,1525.11,32022.74,0.26,32023.00,
"-","-","-","Margao Navtara",2019-11-17,"SWIGGY",59.00,20,4819.00,0.00,0.00,4819.00,240.96,5059.96,0.04,5060.00,
"-","-","-","Margao Navtara",2019-11-18,"NON AC",584.00,166,33183.17,0.00,0.00,33183.17,1659.40,34842.57,0.43,34843.00,
"-","-","-","Margao Navtara",2019-11-18,"AC",274.00,48,21144.47,0.00,0.00,21144.47,1057.42,22201.89,0.11,22202.00,
"-","-","-","Margao Navtara",2019-11-18,"TAKE AWAY",79.00,33,6933.65,0.00,0.00,6933.65,346.67,7280.32,-0.32,7280.00,
"-","-","-","Margao Navtara",2019-11-18,"SWIGGY",27.00,9,2285.70,0.00,0.00,2285.70,114.27,2399.97,0.03,2400.00,
"-","-","-","Margao Navtara",2019-11-18,"ZOMATO",75.00,32,7609.48,0.00,0.00,7609.48,380.53,7990.01,-0.01,7990.00,
"-","-","-","Margao Navtara",2019-11-19,"NON AC",561.00,151,31954.60,76.20,0.00,31878.40,1594.07,33472.47,-0.47,33472.00,
"-","-","-","Margao Navtara",2019-11-19,"ZOMATO",26.00,14,2428.55,0.00,0.00,2428.55,121.46,2550.01,-0.01,2550.00,
"-","-","-","Margao Navtara",2019-11-19,"TAKE AWAY",42.00,20,2743.03,0.00,0.00,2743.03,137.16,2880.19,-0.19,2880.00,
"-","-","-","Margao Navtara",2019-11-19,"AC",152.00,23,10486.64,0.00,0.00,10486.64,524.43,11011.07,-0.07,11011.00,
"-","-","-","Margao Navtara",2019-11-19,"SWIGGY",30.00,12,2085.68,0.00,0.00,2085.68,104.32,2190.00,-0.00,2190.00,
"-","-","-","Margao Navtara",2019-11-20,"NON AC",553.00,140,31545.21,0.00,0.00,31545.21,1577.49,33122.70,0.30,33123.00,
"-","-","-","Margao Navtara",2019-11-20,"AC",186.00,31,14801.06,0.00,0.00,14801.06,740.25,15541.31,-0.31,15541.00,
"-","-","-","Margao Navtara",2019-11-20,"ZOMATO",27.00,16,2923.80,0.00,0.00,2923.80,146.20,3070.00,0.00,3070.00,
"-","-","-","Margao Navtara",2019-11-20,"SWIGGY",22.00,10,1803.78,0.00,0.00,1803.78,90.19,1893.97,0.03,1894.00,
"-","-","-","Margao Navtara",2019-11-20,"TAKE AWAY",46.00,21,2828.72,0.00,0.00,2828.72,141.48,2970.20,-0.20,2970.00,
"-","-","-","Margao Navtara",2019-11-21,"NON AC",644.00,170,37973.80,0.00,0.00,37973.80,1898.85,39872.65,0.35,39873.00,
"-","-","-","Margao Navtara",2019-11-21,"ZOMATO",35.00,14,2771.44,0.00,0.00,2771.44,138.56,2910.00,0.00,2910.00,
"-","-","-","Margao Navtara",2019-11-21,"TAKE AWAY",56.00,27,4076.49,0.00,0.00,4076.49,203.85,4280.34,-0.34,4280.00,
"-","-","-","Margao Navtara",2019-11-21,"SWIGGY",37.00,11,2660.93,0.00,0.00,2660.93,133.05,2793.98,0.02,2794.00,
"-","-","-","Margao Navtara",2019-11-21,"AC",198.00,35,15020.22,0.00,0.00,15020.22,751.09,15771.31,-0.31,15771.00,
"-","-","-","Margao Navtara",2019-11-22,"AC",220.00,35,16391.78,0.00,0.00,16391.78,819.70,17211.48,-0.48,17211.00,
"-","-","-","Margao Navtara",2019-11-22,"NON AC",501.00,144,28497.03,38.10,0.00,28458.93,1423.16,29882.09,-0.09,29882.00,
"-","-","-","Margao Navtara",2019-11-22,"ZOMATO",23.00,10,1868.10,0.00,0.00,1868.10,93.39,1961.49,-0.49,1961.00,
"-","-","-","Margao Navtara",2019-11-22,"TAKE AWAY",80.00,34,4657.45,0.00,0.00,4657.45,232.90,4890.35,-0.35,4890.00,
"-","-","-","Margao Navtara",2019-11-22,"SWIGGY",14.00,7,1350.46,0.00,0.00,1350.46,67.53,1417.99,0.01,1418.00,
"-","-","-","Margao Navtara",2019-11-23,"NON AC",652.00,160,37773.62,66.67,0.00,37706.95,1885.58,39592.53,0.47,39593.00,
"-","-","-","Margao Navtara",2019-11-23,"AC",208.00,31,13982.15,0.00,0.00,13982.15,699.31,14681.46,-0.46,14681.00,
"-","-","-","Margao Navtara",2019-11-23,"TAKE AWAY",144.00,43,10505.38,0.00,0.00,10505.38,525.28,11030.66,0.34,11031.00,
"-","-","-","Margao Navtara",2019-11-23,"ZOMATO",19.00,10,2361.90,0.00,0.00,2361.90,118.11,2480.01,-0.01,2480.00,
"-","-","-","Margao Navtara",2019-11-23,"SWIGGY",21.00,8,1927.59,0.00,0.00,1927.59,96.41,2024.00,0.00,2024.00,
"-","-","-","Margao Navtara",2019-11-24,"NON AC",709.00,167,41516.04,0.00,0.00,41516.04,2075.93,43591.97,0.03,43592.00,
"-","-","-","Margao Navtara",2019-11-24,"ZOMATO",47.00,24,4152.47,0.00,0.00,4152.47,207.61,4360.08,-0.08,4360.00,
"-","-","-","Margao Navtara",2019-11-24,"TAKE AWAY",126.00,43,7257.58,0.00,0.00,7257.58,362.88,7620.46,-0.46,7620.00,
"-","-","-","Margao Navtara",2019-11-24,"SWIGGY",44.00,15,3409.52,0.00,0.00,3409.52,170.48,3580.00,0.00,3580.00,
"-","-","-","Margao Navtara",2019-11-24,"AC",198.00,32,15010.60,0.00,0.00,15010.60,750.68,15761.28,-0.28,15761.00,
"-","-","-","Margao Navtara",2019-11-25,"NON AC",643.00,182,39210.85,0.00,0.00,39210.85,1960.74,41171.59,0.41,41172.00,
"-","-","-","Margao Navtara",2019-11-25,"TAKE AWAY",128.00,44,9867.02,0.00,0.00,9867.02,493.40,10360.42,-0.42,10360.00,
"-","-","-","Margao Navtara",2019-11-25,"ZOMATO",54.00,29,5980.93,0.00,0.00,5980.93,299.07,6280.00,0.00,6280.00,
"-","-","-","Margao Navtara",2019-11-25,"SWIGGY",21.00,13,1923.79,0.00,0.00,1923.79,96.20,2019.99,0.01,2020.00,
"-","-","-","Margao Navtara",2019-11-25,"AC",266.00,55,20611.13,0.00,0.00,20611.13,1030.73,21641.86,0.14,21642.00,
"-","-","-","Margao Navtara",2019-11-26,"TAKE AWAY",70.00,30,4505.05,0.00,0.00,4505.05,225.28,4730.33,-0.33,4730.00,
"-","-","-","Margao Navtara",2019-11-26,"NON AC",557.00,150,34094.67,0.00,0.00,34094.67,1704.90,35799.57,0.43,35800.00,
"-","-","-","Margao Navtara",2019-11-26,"ZOMATO",40.00,19,3571.43,0.00,0.00,3571.43,178.59,3750.02,-0.02,3750.00,
"-","-","-","Margao Navtara",2019-11-26,"AC",177.00,26,13429.52,0.00,0.00,13429.52,671.59,14101.11,-0.11,14101.00,
"-","-","-","Margao Navtara",2019-11-26,"SWIGGY",16.00,5,857.14,0.00,0.00,857.14,42.86,900.00,-0.00,900.00,
"-","-","-","Margao Navtara",2019-11-27,"AC",210.00,34,17210.61,0.00,0.00,17210.61,860.62,18071.23,-0.23,18071.00,
"-","-","-","Margao Navtara",2019-11-27,"NON AC",569.00,164,33335.61,285.74,0.00,33049.87,1652.60,34702.47,-0.47,34702.00,
"-","-","-","Margao Navtara",2019-11-27,"TAKE AWAY",60.00,33,4295.48,0.00,0.00,4295.48,214.80,4510.28,-0.28,4510.00,
"-","-","-","Margao Navtara",2019-11-27,"SWIGGY",6.00,2,599.99,0.00,0.00,599.99,30.00,629.99,0.01,630.00,
"-","-","-","Margao Navtara",2019-11-27,"ZOMATO",13.00,8,1342.85,0.00,0.00,1342.85,67.14,1409.99,0.01,1410.00,
"-","-","-","Margao Navtara",2019-11-28,"NON AC",505.00,150,30364.14,0.00,0.00,30364.14,1518.33,31882.47,-0.47,31882.00,
"-","-","-","Margao Navtara",2019-11-28,"ZOMATO",43.00,18,4590.48,0.00,0.00,4590.48,229.55,4820.03,-0.03,4820.00,
"-","-","-","Margao Navtara",2019-11-28,"AC",201.00,35,15515.42,0.00,0.00,15515.42,775.88,16291.30,-0.30,16291.00,
"-","-","-","Margao Navtara",2019-11-28,"TAKE AWAY",110.00,46,10095.72,0.00,0.00,10095.72,504.86,10600.58,0.42,10601.00,
"-","-","-","Margao Navtara",2019-11-28,"SWIGGY",40.00,12,3761.84,0.00,0.00,3761.84,188.11,3949.95,0.05,3950.00,
"-","-","-","Margao Navtara",2019-11-29,"NON AC",477.00,145,29324.66,0.00,0.00,29324.66,1466.30,30790.96,0.04,30791.00,
"-","-","-","Margao Navtara",2019-11-29,"ZOMATO",21.00,12,2657.14,0.00,0.00,2657.14,132.88,2790.02,-0.02,2790.00,
"-","-","-","Margao Navtara",2019-11-29,"TAKE AWAY",62.00,29,4495.49,0.00,0.00,4495.49,224.80,4720.29,-0.29,4720.00,
"-","-","-","Margao Navtara",2019-11-29,"AC",217.00,36,16144.09,0.00,0.00,16144.09,807.40,16951.49,-0.49,16951.00,
"-","-","-","Margao Navtara",2019-11-29,"SWIGGY",8.00,4,809.51,0.00,0.00,809.51,40.49,850.00,0.00,850.00,
"-","-","-","Margao Navtara",2019-11-30,"NON AC",600.00,153,36030.94,0.00,0.00,36030.94,1801.63,37832.57,0.43,37833.00,
"-","-","-","Margao Navtara",2019-11-30,"ZOMATO",15.00,8,1619.05,0.00,0.00,1619.05,80.96,1700.01,-0.01,1700.00,
"-","-","-","Margao Navtara",2019-11-30,"SWIGGY",51.00,18,4504.75,0.00,0.00,4504.75,225.25,4730.00,0.00,4730.00,
"-","-","-","Margao Navtara",2019-11-30,"AC",405.00,53,34106.80,0.00,0.00,34106.80,1705.44,35812.24,-0.24,35812.00,
"-","-","-","Margao Navtara",2019-11-30,"TAKE AWAY",101.00,35,8047.85,0.00,0.00,8047.85,402.42,8450.27,-0.27,8450.00,
"-","-","-","Margao Navtara",2019-12-01,"NON AC",670.00,153,40335.75,0.00,0.00,40335.75,2016.99,42352.74,0.26,42353.00,
"-","-","-","Margao Navtara",2019-12-01,"TAKE AWAY",146.00,49,9009.98,0.00,0.00,9009.98,450.54,9460.52,0.48,9461.00,
"-","-","-","Margao Navtara",2019-12-01,"ZOMATO",16.00,11,2104.77,0.00,0.00,2104.77,105.24,2210.01,-0.01,2210.00,
"-","-","-","Margao Navtara",2019-12-01,"SWIGGY",53.00,14,4628.56,0.00,0.00,4628.56,231.46,4860.02,-0.02,4860.00,
"-","-","-","Margao Navtara",2019-12-01,"AC",352.00,54,25601.97,0.00,0.00,25601.97,1280.32,26882.29,-0.29,26882.00,
"-","-","-","Margao Navtara",2019-12-02,"NON AC",602.00,163,36335.77,0.00,0.00,36335.77,1816.86,38152.63,0.37,38153.00,
"-","-","-","Margao Navtara",2019-12-02,"TAKE AWAY",72.00,31,5638.37,0.00,0.00,5638.37,281.95,5920.32,-0.32,5920.00,
"-","-","-","Margao Navtara",2019-12-02,"ZOMATO",46.00,20,4914.30,0.00,0.00,4914.30,245.76,5160.06,-0.06,5160.00,
"-","-","-","Margao Navtara",2019-12-02,"SWIGGY",26.00,13,2756.21,0.00,0.00,2756.21,137.83,2894.04,-0.04,2894.00,
"-","-","-","Margao Navtara",2019-12-02,"AC",313.00,48,25849.17,0.00,0.00,25849.17,1292.63,27141.80,0.20,27142.00,
"-","-","-","Margao Navtara",2019-12-03,"NON AC",711.00,172,41136.08,0.00,0.00,41136.08,2057.09,43193.17,-0.17,43193.00,
"-","-","-","Margao Navtara",2019-12-03,"TAKE AWAY",63.00,35,5562.16,0.00,0.00,5562.16,278.12,5840.28,-0.28,5840.00,
"-","-","-","Margao Navtara",2019-12-03,"ZOMATO",30.00,12,2514.27,0.00,0.00,2514.27,125.73,2640.00,0.00,2640.00,
"-","-","-","Margao Navtara",2019-12-03,"SWIGGY",37.00,14,2678.12,0.00,0.00,2678.12,133.91,2812.03,-0.03,2812.00,
"-","-","-","Margao Navtara",2019-12-03,"AC",217.00,29,17734.36,0.00,0.00,17734.36,886.83,18621.19,-0.19,18621.00,
"-","-","-","Margao Navtara",2019-12-04,"NON AC",579.00,153,33953.73,0.00,0.00,33953.73,1697.95,35651.68,0.32,35652.00,
"-","-","-","Margao Navtara",2019-12-04,"AC",171.00,29,13439.03,0.00,0.00,13439.03,672.05,14111.08,-0.08,14111.00,
"-","-","-","Margao Navtara",2019-12-04,"ZOMATO",18.00,9,2000.01,0.00,0.00,2000.01,100.00,2100.01,-0.01,2100.00,
"-","-","-","Margao Navtara",2019-12-04,"TAKE AWAY",64.00,29,4285.99,0.00,0.00,4285.99,214.33,4500.32,-0.32,4500.00,
"-","-","-","Margao Navtara",2019-12-04,"SWIGGY",27.00,10,1927.65,0.00,0.00,1927.65,96.39,2024.04,-0.04,2024.00,
"-","-","-","Margao Navtara",2019-12-05,"TAKE AWAY",118.00,46,8114.70,0.00,0.00,8114.70,405.81,8520.51,0.49,8521.00,
"-","-","-","Margao Navtara",2019-12-05,"AC",227.00,35,18153.63,0.00,0.00,18153.63,907.77,19061.40,-0.40,19061.00,
"-","-","-","Margao Navtara",2019-12-05,"NON AC",646.00,179,39955.07,0.00,0.00,39955.07,1998.00,41953.07,-0.07,41953.00,
"-","-","-","Margao Navtara",2019-12-05,"SWIGGY",48.00,11,3704.81,0.00,0.00,3704.81,185.27,3890.08,-0.08,3890.00,
"-","-","-","Margao Navtara",2019-12-05,"ZOMATO",42.00,19,4266.67,0.00,0.00,4266.67,213.37,4480.04,-0.04,4480.00,
"-","-","-","Margao Navtara",2019-12-06,"NON AC",655.00,168,39126.33,0.00,0.00,39126.33,1956.53,41082.86,0.14,41083.00,
"-","-","-","Margao Navtara",2019-12-06,"AC",171.00,38,12667.65,0.00,0.00,12667.65,633.43,13301.08,-0.08,13301.00,
"-","-","-","Margao Navtara",2019-12-06,"ZOMATO",28.00,11,3533.35,0.00,0.00,3533.35,176.68,3710.03,-0.03,3710.00,
"-","-","-","Margao Navtara",2019-12-06,"TAKE AWAY",71.00,37,5038.39,0.00,0.00,5038.39,251.95,5290.34,-0.34,5290.00,
"-","-","-","Margao Navtara",2019-12-06,"SWIGGY",27.00,9,2685.70,0.00,0.00,2685.70,134.30,2820.00,-0.00,2820.00,
"-","-","-","Margao Navtara",2019-12-07,"NON AC",663.00,184,41354.06,0.00,0.00,41354.06,2067.96,43422.02,-0.02,43422.00,
"-","-","-","Margao Navtara",2019-12-07,"AC",190.00,36,14124.86,0.00,0.00,14124.86,706.39,14831.25,-0.25,14831.00,
"-","-","-","Margao Navtara",2019-12-07,"ZOMATO",22.00,12,2466.68,0.00,0.00,2466.68,123.34,2590.02,-0.02,2590.00,
"-","-","-","Margao Navtara",2019-12-07,"TAKE AWAY",64.00,29,4866.90,0.00,0.00,4866.90,243.39,5110.29,-0.29,5110.00,
"-","-","-","Margao Navtara",2019-12-07,"SWIGGY",32.00,13,2927.60,0.00,0.00,2927.60,146.40,3074.00,0.00,3074.00,
"-","-","-","Margao Navtara",2019-12-08,"NON AC",801.00,179,42667.61,0.00,0.00,42667.61,2133.61,44801.22,-0.22,44801.00,
"-","-","-","Margao Navtara",2019-12-08,"SWIGGY",42.00,18,3895.24,0.00,0.00,3895.24,194.79,4090.03,-0.03,4090.00,
"-","-","-","Margao Navtara",2019-12-08,"ZOMATO",24.00,10,2771.43,0.00,0.00,2771.43,138.59,2910.02,-0.02,2910.00,
"-","-","-","Margao Navtara",2019-12-08,"AC",314.00,43,23554.34,0.00,0.00,23554.34,1177.84,24732.18,-0.18,24732.00,
"-","-","-","Margao Navtara",2019-12-08,"TAKE AWAY",176.00,51,11705.37,0.00,0.00,11705.37,585.31,12290.68,0.32,12291.00,
"-","-","-","Margao Navtara",2019-12-09,"NON AC",738.00,185,46774.43,0.00,0.00,46774.43,2339.02,49113.45,-0.45,49113.00,
"-","-","-","Margao Navtara",2019-12-09,"ZOMATO",49.00,21,5580.98,0.00,0.00,5580.98,279.06,5860.04,-0.04,5860.00,
"-","-","-","Margao Navtara",2019-12-09,"AC",245.00,48,19782.34,0.00,0.00,19782.34,989.30,20771.64,0.36,20772.00,
"-","-","-","Margao Navtara",2019-12-09,"SWIGGY",22.00,8,2222.83,0.00,0.00,2222.83,111.16,2333.99,0.01,2334.00,
"-","-","-","Margao Navtara",2019-12-09,"TAKE AWAY",77.00,38,4962.19,0.00,0.00,4962.19,248.14,5210.33,-0.33,5210.00,
"-","-","-","Margao Navtara",2019-12-10,"AC",207.00,33,16343.95,0.00,0.00,16343.95,817.29,17161.24,-0.24,17161.00,
"-","-","-","Margao Navtara",2019-12-10,"NON AC",540.00,156,33278.11,114.30,0.00,33163.81,1658.40,34822.21,-0.21,34822.00,
"-","-","-","Margao Navtara",2019-12-10,"TAKE AWAY",71.00,31,5352.62,0.00,0.00,5352.62,267.65,5620.27,-0.27,5620.00,
"-","-","-","Margao Navtara",2019-12-10,"ZOMATO",21.00,11,2495.24,0.00,0.00,2495.24,124.78,2620.02,-0.02,2620.00,
"-","-","-","Margao Navtara",2019-12-10,"SWIGGY",22.00,8,2060.97,0.00,0.00,2060.97,103.06,2164.03,-0.03,2164.00,
"-","-","-","Margao Navtara",2019-12-11,"NON AC",562.00,158,32145.01,0.00,0.00,32145.01,1607.49,33752.50,0.50,33753.00,
"-","-","-","Margao Navtara",2019-12-11,"ZOMATO",34.00,18,4142.89,0.00,0.00,4142.89,207.14,4350.03,-0.03,4350.00,
"-","-","-","Margao Navtara",2019-12-11,"SWIGGY",20.00,8,1580.95,227.55,0.00,1353.40,67.69,1421.09,-0.09,1421.00,
"-","-","-","Margao Navtara",2019-12-11,"TAKE AWAY",45.00,26,3770.64,0.00,0.00,3770.64,188.56,3959.20,-0.20,3959.00,
"-","-","-","Margao Navtara",2019-12-11,"AC",155.00,28,11934.25,0.00,0.00,11934.25,596.82,12531.07,-0.07,12531.00,
"-","-","-","Margao Navtara",2019-12-12,"NON AC",565.00,158,36249.98,0.00,0.00,36249.98,1812.54,38062.52,0.48,38063.00,
"-","-","-","Margao Navtara",2019-12-12,"AC",213.00,39,17058.27,0.00,0.00,17058.27,853.05,17911.32,-0.32,17911.00,
"-","-","-","Margao Navtara",2019-12-12,"ZOMATO",26.00,18,3257.15,0.00,0.00,3257.15,162.90,3420.05,-0.05,3420.00,
"-","-","-","Margao Navtara",2019-12-12,"TAKE AWAY",67.00,33,4228.90,0.00,0.00,4228.90,211.46,4440.36,-0.36,4440.00,
"-","-","-","Margao Navtara",2019-12-12,"SWIGGY",54.00,17,4699.04,624.10,0.00,4074.94,203.77,4278.71,0.29,4279.00,
"-","-","-","Margao Navtara",2019-12-13,"ZOMATO",23.00,11,3028.62,0.00,0.00,3028.62,151.46,3180.08,-0.08,3180.00,
"-","-","-","Margao Navtara",2019-12-13,"AC",182.00,30,14372.47,0.00,0.00,14372.47,718.75,15091.22,-0.22,15091.00,
"-","-","-","Margao Navtara",2019-12-13,"TAKE AWAY",65.00,27,3257.34,0.00,0.00,3257.34,162.92,3420.26,-0.26,3420.00,
"-","-","-","Margao Navtara",2019-12-13,"NON AC",531.00,143,32297.32,0.00,0.00,32297.32,1614.91,33912.23,-0.23,33912.00,
"-","-","-","Margao Navtara",2019-12-13,"SWIGGY",26.00,9,1933.31,288.60,0.00,1644.71,82.25,1726.96,0.04,1727.00,
"-","-","-","Margao Navtara",2019-12-14,"NON AC",756.00,191,46307.74,0.00,0.00,46307.74,2315.55,48623.29,-0.29,48623.00,
"-","-","-","Margao Navtara",2019-12-14,"TAKE AWAY",64.00,33,4409.78,0.00,0.00,4409.78,220.53,4630.31,-0.31,4630.00,
"-","-","-","Margao Navtara",2019-12-14,"SWIGGY",54.00,19,4961.85,712.90,0.00,4248.95,212.48,4461.43,-0.43,4461.00,
"-","-","-","Margao Navtara",2019-12-14,"ZOMATO",17.00,8,1961.91,0.00,0.00,1961.91,98.10,2060.01,-0.01,2060.00,
"-","-","-","Margao Navtara",2019-12-14,"AC",311.00,44,23439.93,0.00,0.00,23439.93,1172.15,24612.08,-0.08,24612.00,
"-","-","-","Margao Navtara",2019-12-15,"NON AC",850.00,196,49831.53,0.00,0.00,49831.53,2491.85,52323.38,-0.38,52323.00,
"-","-","-","Margao Navtara",2019-12-15,"SWIGGY",54.00,20,4190.45,565.65,0.00,3624.80,181.25,3806.05,-0.05,3806.00,
"-","-","-","Margao Navtara",2019-12-15,"ZOMATO",48.00,17,5552.43,0.00,0.00,5552.43,277.66,5830.09,-0.09,5830.00,
"-","-","-","Margao Navtara",2019-12-15,"AC",424.00,66,30573.90,0.00,0.00,30573.90,1528.98,32102.88,0.12,32103.00,
"-","-","-","Margao Navtara",2019-12-15,"TAKE AWAY",123.00,45,7028.98,0.00,0.00,7028.98,351.47,7380.45,-0.45,7380.00,
"-","-","-","Margao Navtara",2019-12-16,"NON AC",705.00,172,43755.22,0.00,0.00,43755.22,2188.07,45943.29,-0.29,45943.00,
"-","-","-","Margao Navtara",2019-12-16,"TAKE AWAY",77.00,37,5657.40,0.00,0.00,5657.40,282.90,5940.30,-0.30,5940.00,
"-","-","-","Margao Navtara",2019-12-16,"ZOMATO",22.00,12,2571.44,0.00,0.00,2571.44,128.59,2700.03,-0.03,2700.00,
"-","-","-","Margao Navtara",2019-12-16,"AC",223.00,39,17772.71,0.00,0.00,17772.71,888.81,18661.52,0.48,18662.00,
"-","-","-","Margao Navtara",2019-12-16,"SWIGGY",32.00,12,2714.25,384.00,0.00,2330.25,116.55,2446.80,0.20,2447.00,
"-","-","-","Margao Navtara",2019-12-17,"NON AC",561.00,141,35344.96,0.00,0.00,35344.96,1767.22,37112.18,-0.18,37112.00,
"-","-","-","Margao Navtara",2019-12-17,"AC",234.00,33,18048.96,0.00,0.00,18048.96,902.56,18951.52,0.48,18952.00,
"-","-","-","Margao Navtara",2019-12-17,"TAKE AWAY",97.00,40,5208.86,0.00,0.00,5208.86,260.48,5469.34,-0.34,5469.00,
"-","-","-","Margao Navtara",2019-12-17,"SWIGGY",21.00,12,1809.52,276.15,0.00,1533.37,76.69,1610.06,-0.06,1610.00,
"-","-","-","Margao Navtara",2019-12-17,"ZOMATO",18.00,11,2009.51,0.00,0.00,2009.51,100.49,2110.00,0.00,2110.00,
"-","-","-","Margao Navtara",2019-12-18,"AC",321.00,37,25068.36,0.00,0.00,25068.36,1253.60,26321.96,0.04,26322.00,
"-","-","-","Margao Navtara",2019-12-18,"NON AC",654.00,185,38250.02,152.40,0.00,38097.62,1905.04,40002.66,0.34,40003.00,
"-","-","-","Margao Navtara",2019-12-18,"ZOMATO",17.00,9,1780.93,0.00,0.00,1780.93,89.07,1870.00,0.00,1870.00,
"-","-","-","Margao Navtara",2019-12-18,"SWIGGY",35.00,12,2428.56,361.80,0.00,2066.76,103.34,2170.10,-0.10,2170.00,
"-","-","-","Margao Navtara",2019-12-18,"TAKE AWAY",55.00,33,4076.39,0.00,0.00,4076.39,203.85,4280.24,-0.24,4280.00,
"-","-","-","Margao Navtara",2019-12-19,"AC",230.00,33,18820.23,38.10,0.00,18782.13,939.16,19721.29,-0.29,19721.00,
"-","-","-","Margao Navtara",2019-12-19,"NON AC",729.00,190,43640.95,0.00,0.00,43640.95,2182.27,45823.22,-0.22,45823.00,
"-","-","-","Margao Navtara",2019-12-19,"ZOMATO",29.00,14,3276.20,0.00,0.00,3276.20,163.86,3440.06,-0.06,3440.00,
"-","-","-","Margao Navtara",2019-12-19,"TAKE AWAY",64.00,30,5390.74,0.00,0.00,5390.74,269.55,5660.29,-0.29,5660.00,
"-","-","-","Margao Navtara",2019-12-19,"SWIGGY",40.00,16,3257.13,491.55,0.00,2765.58,138.31,2903.89,0.11,2904.00,
"-","-","-","Margao Navtara",2019-12-20,"NON AC",601.00,157,35830.97,0.00,0.00,35830.97,1791.79,37622.76,0.24,37623.00,
"-","-","-","Margao Navtara",2019-12-20,"AC",125.00,25,10057.79,0.00,0.00,10057.79,502.92,10560.71,0.29,10561.00,
"-","-","-","Margao Navtara",2019-12-20,"SWIGGY",41.00,17,4102.83,574.60,0.00,3528.23,176.44,3704.67,0.33,3705.00,
