Margao Navtara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BillWise_Sales(2025.01.01--2025.01.31),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generated On : 2025-05-14 11:52:00 am,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deployment,Bill No.,Advance Number,Order Id,Bill Date,Bill Open Time,Print Time,Close Time,Tab Name,Table No.,Covers,Sales,Discount,Net Sales,Gross Bill Amount,Packaging Charge [CART - SWIGGY],CGST,SGST,BEVERAGE,FOOD,CGST_Ecom@2.5%,SGST_Ecom@2.5%,NA,Total Service Charge,Round Off,Cash,Credit Card,Debit Card,Coupon,BTC,TTR,Smart Card,Swiggy,Total Tip,Offer Code,
Margao Navtara,25-26/T1-148523,-,196836314553027,2025-01-26,10:16:05 AM,10:48:40 AM,12:50:00 PM,SWIGGY,NA,-,137.00,22.50,114.50,126.21,10.00,0.25,0.25,0,114.50,0.60,0.60,0,0.00,-0.21,0,0,0,0,0,0,0,126.00,0,-,
Margao Navtara,25-26/T1-148525,-,196836417818851,2025-01-26,10:18:06 AM,10:41:40 AM,12:50:04 PM,SWIGGY,NA,-,485.00,102.50,382.50,398.09,10.00,0.25,0.25,0,382.50,2.54,2.54,0,0.00,-0.09,0,0,0,0,0,0,0,398.00,0,-,
Margao Navtara,25-26/T1-148527,-,196836854698206,2025-01-26,10:25:05 AM,10:54:06 AM,12:50:09 PM,SWIGGY,NA,-,227.00,66.90,160.10,171.62,10.00,0.25,0.25,0,160.10,0.51,0.51,0,0.00,0.38,0,0,0,0,0,0,0,172.00,0,-,
Margao Navtara,25-26/T1-148530,-,196837247231546,2025-01-26,10:31:05 AM,11:10:13 AM,12:50:13 PM,SWIGGY,NA,-,227.00,59.99,167.00,177.50,10.00,0.25,0.25,0,167.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,178.00,0,-,
Margao Navtara,25-26/T1-148533,-,196837491010761,2025-01-26,10:36:05 AM,11:09:54 AM,12:50:17 PM,SWIGGY,NA,-,257.00,72.00,185.00,195.50,10.00,0.25,0.25,0,185.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,196.00,0,-,
Margao Navtara,25-26/T1-148540,-,196838780420014,2025-01-26,10:57:09 AM,11:38:02 AM,12:50:20 PM,SWIGGY,NA,-,198.00,59.40,138.60,149.10,10.00,0.25,0.25,0,138.60,0,0,0,0.00,-0.10,0,0,0,0,0,0,0,149.00,0,-,
Margao Navtara,25-26/T1-148541,-,196838920186173,2025-01-26,10:59:09 AM,11:40:20 AM,12:50:25 PM,SWIGGY,NA,-,534.00,87.49,446.51,457.01,10.00,0.25,0.25,72.75,373.76,0,0,0,0.00,-0.01,0,0,0,0,0,0,0,457.00,0,-,
Margao Navtara,25-26/T1-148542,-,196838999099652,2025-01-26,11:01:09 AM,11:41:00 AM,12:50:29 PM,SWIGGY,NA,-,258.00,60.00,198.00,208.50,10.00,0.25,0.25,0,198.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,209.00,0,-,
Margao Navtara,25-26/T1-148550,-,196839731036693,2025-01-26,11:13:09 AM,11:50:53 AM,12:50:34 PM,SWIGGY,NA,-,423.00,111.00,312.00,322.50,10.00,0.25,0.25,0,311.99,0,0,0,0.00,0.50,0,0,0,0,0,0,0,323.00,0,-,
Margao Navtara,25-26/T1-148555,-,196840438683433,2025-01-26,11:25:10 AM,11:49:46 AM,12:50:38 PM,SWIGGY,NA,-,357.00,59.99,297.00,307.50,10.00,0.25,0.25,0,297.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,308.00,0,-,
Margao Navtara,25-26/T1-148556,-,196841584289340,2025-01-26,11:44:14 AM,12:04:10 PM,12:50:42 PM,SWIGGY,NA,-,513.00,112.00,401.00,411.50,10.00,0.25,0.25,0,401.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,412.00,0,-,
Margao Navtara,25-26/T1-148557,-,196841788341341,2025-01-26,11:47:13 AM,11:59:29 AM,12:50:46 PM,SWIGGY,NA,-,157.00,27.00,130.00,140.50,10.00,0.25,0.25,0,129.99,0,0,0,0.00,0.50,0,0,0,0,0,0,0,141.00,0,-,
Margao Navtara,25-26/T1-148558,-,196841921014719,2025-01-26,11:49:12 AM,12:24:31 PM,12:50:49 PM,SWIGGY,NA,-,218.00,60.00,158.00,168.50,10.00,0.25,0.25,0,158.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,169.00,0,-,
Margao Navtara,25-26/T1-148563,-,196842832872959,2025-01-26,12:05:14 PM,12:41:15 PM,12:50:54 PM,SWIGGY,NA,-,573.00,130.00,443.00,453.50,10.00,0.25,0.25,0,443.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,454.00,0,-,
Margao Navtara,25-26/T1-148565,-,196842970122938,2025-01-26,12:07:14 PM,12:42:29 PM,12:50:57 PM,SWIGGY,NA,-,296.00,75.00,221.00,233.67,10.00,0.25,0.25,177.70,43.30,1.08,1.08,0,0.00,0.33,0,0,0,0,0,0,0,234.00,0,-,
Margao Navtara,25-26/T1-148567,-,196843269727604,2025-01-26,12:12:14 PM,12:44:20 PM,12:51:02 PM,SWIGGY,NA,-,397.00,75.00,322.00,332.50,10.00,0.25,0.25,0,322.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,333.00,0,-,
Margao Navtara,25-26/T1-148572,-,196844263281182,2025-01-26,12:28:16 PM,01:00:46 PM,01:32:23 PM,SWIGGY,NA,-,267.00,74.70,192.30,202.80,10.00,0.25,0.25,0,192.30,0,0,0,0.00,0.20,0,0,0,0,0,0,0,203.00,0,-,
Margao Navtara,25-26/T1-148575,-,196844991800879,2025-01-26,12:40:52 PM,01:29:47 PM,01:32:26 PM,SWIGGY,NA,-,285.00,41.40,243.60,254.10,10.00,0.25,0.25,49.57,194.02,0,0,0,0.00,-0.10,0,0,0,0,0,0,0,254.00,0,-,
