KTC Navtara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BillWise_Sales(2025.02.01--2025.02.28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generated On : 2025-05-14 03:42:56 pm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deployment,Bill No.,Advance Number,Order Id,Bill Date,Bill Open Time,Print Time,Close Time,Tab Name,Table No.,Covers,Sales,Discount,Net Sales,Gross Bill Amount,Packaging Charge [CART - SWIGGY],CGST,SGST,BEVERAGE,FOOD,CGST_Ecom@2.5%,SGST_Ecom@2.5%,Total Service Charge,Round Off,Cash,Credit Card,Debit Card,Coupon,BTC,TTR,Smart Card,Swiggy,Total Tip,Offer Code,
KTC Navtara,25-26/T1-120233,-,197370169499861,2025-02-01,02:34:03 PM,02:50:58 PM,04:06:30 PM,SWIGGY,NA,-,209.00,60.00,149.00,159.50,10.00,0.25,0.25,0,149.00,0,0,0.00,0.50,0,0,0,0,0,0,0,160.00,0,-,
KTC Navtara,25-26/T1-120234,-,197370389969053,2025-02-01,02:37:03 PM,02:50:31 PM,04:06:38 PM,SWIGGY,NA,-,229.00,60.00,169.00,179.50,10.00,0.25,0.25,0,169.00,0,0,0.00,0.50,0,0,0,0,0,0,0,180.00,0,-,
KTC Navtara,25-26/T1-120240,-,197374571892977,2025-02-01,03:47:08 PM,03:57:18 PM,04:06:45 PM,SWIGGY,NA,-,208.00,59.99,148.00,158.50,10.00,0.25,0.25,0,148.00,0,0,0.00,0.50,0,0,0,0,0,0,0,159.00,0,-,
KTC Navtara,25-26/T1-120244,-,197376537269384,2025-02-01,04:20:10 PM,04:31:03 PM,04:41:07 PM,SWIGGY,NA,-,227.00,62.70,164.30,174.80,10.00,0.25,0.25,0,164.30,0,0,0.00,0.20,0,0,0,0,0,0,0,175.00,0,-,
KTC Navtara,25-26/T1-120253,-,197381033746012,2025-02-01,05:34:11 PM,05:39:44 PM,06:03:11 PM,SWIGGY,NA,-,218.00,59.99,158.00,168.50,10.00,0.25,0.25,0,158.00,0,0,0.00,0.50,0,0,0,0,0,0,0,169.00,0,-,
KTC Navtara,25-26/T1-120255,-,197382579642231,2025-02-01,06:00:13 PM,06:17:23 PM,06:45:19 PM,SWIGGY,NA,-,228.00,65.70,162.30,172.80,10.00,0.25,0.25,127.42,34.88,0,0,0.00,0.20,0,0,0,0,0,0,0,173.00,0,-,
KTC Navtara,25-26/T1-120257,-,197383206263545,2025-02-01,06:11:13 PM,06:27:31 PM,07:01:43 PM,SWIGGY,NA,-,245.00,65.70,179.30,192.98,10.00,0.25,0.25,0,179.30,1.59,1.59,0.00,0.02,0,0,0,0,0,0,0,193.00,0,-,
KTC Navtara,25-26/T1-120259,-,197383785260266,2025-02-01,06:20:13 PM,06:48:17 PM,07:01:48 PM,SWIGGY,NA,-,451.00,68.00,383.00,395.96,10.00,0.25,0.25,0,382.99,1.23,1.23,0.00,0.04,0,0,0,0,0,0,0,396.00,0,-,
KTC Navtara,25-26/T1-120270,-,197385429487333,2025-02-01,06:48:13 PM,07:24:00 PM,07:50:54 PM,SWIGGY,NA,-,387.00,62.50,324.50,335.00,10.00,0.25,0.25,0,324.50,0,0,0.00,0.00,0,0,0,0,0,0,0,335.00,0,-,
KTC Navtara,25-26/T1-120272,-,197386536598938,2025-02-01,07:06:14 PM,07:23:39 PM,07:37:49 PM,SWIGGY,NA,-,168.00,0.00,168.00,178.50,10.00,0.25,0.25,0,168.00,0,0,0.00,0.50,0,0,0,0,0,0,0,179.00,0,-,
KTC Navtara,25-26/T1-120291,-,197392798561106,2025-02-01,08:51:20 PM,09:06:02 PM,09:16:07 PM,SWIGGY,NA,-,188.00,56.40,131.60,142.10,10.00,0.25,0.25,0,131.60,0,0,0.00,-0.10,0,0,0,0,0,0,0,142.00,0,-,
KTC Navtara,25-26/T1-120292,-,197393130998731,2025-02-01,08:56:22 PM,09:20:23 PM,09:21:55 PM,SWIGGY,NA,-,209.00,60.00,149.00,159.50,10.00,0.25,0.25,0,149.00,0,0,0.00,0.50,0,0,0,0,0,0,0,160.00,0,-,
KTC Navtara,25-26/T1-120294,-,197393810340199,2025-02-01,09:07:20 PM,09:18:52 PM,09:21:58 PM,SWIGGY,NA,-,228.00,59.99,168.00,178.50,10.00,0.25,0.25,65.58,102.42,0,0,0.00,0.50,0,0,0,0,0,0,0,179.00,0,-,
KTC Navtara,25-26/T1-120295,-,197393898169154,2025-02-01,09:08:20 PM,09:18:37 PM,09:22:02 PM,SWIGGY,NA,-,309.00,62.50,246.50,257.00,10.00,0.25,0.25,0,246.50,0,0,0.00,0.00,0,0,0,0,0,0,0,257.00,0,-,
KTC Navtara,25-26/T1-120296,-,197394394816078,2025-02-01,09:17:21 PM,09:28:09 PM,09:40:52 PM,SWIGGY,NA,-,467.00,99.99,367.01,377.51,10.00,0.25,0.25,101.38,265.63,0,0,0.00,0.49,0,0,0,0,0,0,0,378.00,0,-,
KTC Navtara,25-26/T1-120303,-,197431237524697,2025-02-02,07:31:07 AM,07:46:48 AM,08:05:57 AM,SWIGGY,NA,-,283.00,26.00,257.00,270.13,10.00,0.25,0.25,79.01,177.99,1.31,1.31,0.00,-0.13,0,0,0,0,0,0,0,270.00,0,-,
KTC Navtara,25-26/T1-120308,-,197433080051215,2025-02-02,08:03:07 AM,08:32:09 AM,08:42:03 AM,SWIGGY,NA,-,492.00,42.00,450.00,460.50,10.00,0.25,0.25,0,450.00,0,0,0.00,0.50,0,0,0,0,0,0,0,461.00,0,-,
