Panaji Navtara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BillWise_Sales(2025.02.01--2025.02.28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generated On : 2025-05-14 03:43:21 pm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deployment,Bill No.,Advance Number,Order Id,Bill Date,Bill Open Time,Print Time,Close Time,Tab Name,Table No.,Covers,Sales,Discount,Net Sales,Gross Bill Amount,Packaging Charge [CART - SWIGGY],CGST,SGST,BEVERAGE,FOOD,CGST_Ecom@2.5%,SGST_Ecom@2.5%,Total Service Charge,Round Off,Cash,Credit Card,Debit Card,Coupon,BTC,TTR,Smart Card,Swiggy,Total Tip,Offer Code,
Panaji Navtara,25-26/T1-220618,-,197794679078957,2025-02-06,12:28:34 PM,12:44:37 PM,12:57:31 PM,SWIGGY,NA,-,188.00,56.40,131.60,142.10,10.00,0.25,0.25,41.30,90.30,0,0,0.00,-0.10,0,0,0,0,0,0,0,142.00,0,-,
Panaji Navtara,25-26/T1-220619,-,197794637434268,2025-02-06,12:28:36 PM,12:44:42 PM,12:56:50 PM,SWIGGY,NA,-,268.00,62.49,205.50,216.00,10.00,0.25,0.25,0,205.50,0,0,0.00,-0.00,0,0,0,0,0,0,0,216.00,0,-,
Panaji Navtara,25-26/T1-220625,-,197795081770790,2025-02-06,12:36:34 PM,12:50:36 PM,01:06:59 PM,SWIGGY,NA,-,218.00,59.99,158.00,168.50,10.00,0.25,0.25,0,158.01,0,0,0.00,0.50,0,0,0,0,0,0,0,169.00,0,-,
Panaji Navtara,25-26/T1-220627,-,197795206400490,2025-02-06,12:37:37 PM,12:56:13 PM,01:34:55 PM,SWIGGY,NA,-,289.00,62.50,226.50,237.00,10.00,0.25,0.25,0,226.50,0,0,0.00,0.00,0,0,0,0,0,0,0,237.00,0,-,
Panaji Navtara,25-26/T1-220629,-,197795302657438,2025-02-06,12:39:34 PM,01:10:22 PM,01:35:00 PM,SWIGGY,NA,-,406.00,62.49,343.51,354.01,10.00,0.25,0.25,0,343.50,0,0,0.00,-0.01,0,0,0,0,0,0,0,354.00,0,-,
Panaji Navtara,25-26/T1-220630,-,197795447087057,2025-02-06,12:41:35 PM,12:44:15 PM,01:35:06 PM,SWIGGY,NA,-,139.00,0.00,139.00,149.50,10.00,0.25,0.25,0,139.00,0,0,0.00,0.50,0,0,0,0,0,0,0,150.00,0,-,
Panaji Navtara,25-26/T1-220633,-,197796132055239,2025-02-06,12:52:35 PM,01:02:56 PM,01:35:11 PM,SWIGGY,NA,-,229.00,60.00,169.00,179.50,10.00,0.25,0.25,0,169.00,0,0,0.00,0.50,0,0,0,0,0,0,0,180.00,0,-,
Panaji Navtara,25-26/T1-220634,-,197796481521202,2025-02-06,12:58:24 PM,01:04:50 PM,01:35:17 PM,SWIGGY,NA,-,229.00,60.00,169.00,179.50,10.00,0.25,0.25,0,169.00,0,0,0.00,0.50,0,0,0,0,0,0,0,180.00,0,-,
Panaji Navtara,25-26/T1-220636,-,197796434014924,2025-02-06,12:58:28 PM,01:13:45 PM,01:35:28 PM,SWIGGY,NA,-,217.00,59.99,157.01,167.51,10.00,0.25,0.25,0,157.01,0,0,0.00,0.49,0,0,0,0,0,0,0,168.00,0,-,
Panaji Navtara,25-26/T1-220637,-,197796417217315,2025-02-06,12:58:30 PM,01:08:05 PM,01:35:33 PM,SWIGGY,NA,-,208.00,59.99,148.00,158.50,10.00,0.25,0.25,20.64,127.37,0,0,0.00,0.50,0,0,0,0,0,0,0,159.00,0,-,
