KTC Navtara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BillWise_Sales(2025.04.01--2025.04.30),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generated On : 2025-05-12 11:58:35 am,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deployment,Bill No.,Advance Number,Order Id,Bill Date,Bill Open Time,Print Time,Close Time,Tab Name,Table No.,Covers,Sales,Discount,Net Sales,Gross Bill Amount,Packaging Charge [CART - SWIGGY],CGST,SGST,BEVERAGE,FOOD,CGST_Ecom@2.5%,SGST_Ecom@2.5%,NA,Total Service Charge,Round Off,Cash,Credit Card,Debit Card,Coupon,BTC,TTR,Smart Card,Swiggy,Total Tip,Offer Code,
KTC Navtara,25-26/T1-24,-,203140293637081,2025-04-09,09:22:42 AM,09:37:30 AM,09:43:35 AM,SWIGGY,NA,-,206.00,0.00,206.00,216.50,10.00,0.25,0.25,68.00,138.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,217.00,0,-,
KTC Navtara,25-26/T1-25,-,203140871336187,2025-04-09,09:31:42 AM,09:44:36 AM,09:51:21 AM,SWIGGY,NA,-,179.00,0.00,179.00,189.50,10.00,0.25,0.25,0,179.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,190.00,0,-,
KTC Navtara,25-26/T1-26,-,203141449706135,2025-04-09,09:41:42 AM,09:53:35 AM,09:59:52 AM,SWIGGY,NA,-,225.00,59.99,165.00,177.63,10.00,0.25,0.25,0,165.00,1.06,1.06,0,0.00,0.37,0,0,0,0,0,0,0,178.00,0,-,
KTC Navtara,25-26/T1-28,-,203142333396348,2025-04-09,09:55:42 AM,10:07:15 AM,10:22:52 AM,SWIGGY,NA,-,129.00,0.00,129.00,145.95,10.00,0.25,0.25,0,129.00,3.23,3.23,0,0.00,0.05,0,0,0,0,0,0,0,146.00,0,-,
KTC Navtara,25-26/T1-29,-,203142275294515,2025-04-09,09:55:43 AM,10:18:23 AM,10:22:57 AM,SWIGGY,NA,-,307.00,59.99,247.01,257.51,10.00,0.25,0.25,0,247.01,0,0,0,0.00,0.49,0,0,0,0,0,0,0,258.00,0,-,
KTC Navtara,25-26/T1-33,-,203143055881461,2025-04-09,10:08:43 AM,10:33:45 AM,10:43:10 AM,SWIGGY,NA,-,218.00,59.99,158.00,168.50,10.00,0.25,0.25,0,158.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,169.00,0,-,
KTC Navtara,25-26/T1-34,-,203143899811853,2025-04-09,10:22:43 AM,10:34:16 AM,10:43:14 AM,SWIGGY,NA,-,208.00,59.99,148.00,158.50,10.00,0.25,0.25,0,148.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,159.00,0,-,
KTC Navtara,25-26/T1-36,-,203144098246350,2025-04-09,10:25:43 AM,10:40:05 AM,10:43:18 AM,SWIGGY,NA,-,188.00,56.40,131.60,142.10,10.00,0.25,0.25,0,131.60,0,0,0,0.00,-0.10,0,0,0,0,0,0,0,142.00,0,-,
KTC Navtara,25-26/T1-37,-,203144185213490,2025-04-09,10:26:43 AM,10:40:13 AM,10:43:46 AM,SWIGGY,NA,-,306.00,69.40,236.60,247.10,10.00,0.25,0.25,0,236.60,0,0,0,0.00,-0.10,0,0,0,0,0,0,0,247.00,0,-,
KTC Navtara,25-26/T1-38,-,203144362170827,2025-04-09,10:29:43 AM,10:48:50 AM,11:11:19 AM,SWIGGY,NA,-,236.00,59.99,176.00,186.50,10.00,0.25,0.25,0,176.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,187.00,0,-,
KTC Navtara,25-26/T1-41,-,203145600901950,2025-04-09,10:50:44 AM,11:00:56 AM,11:11:23 AM,SWIGGY,NA,-,69.00,0.00,69.00,79.50,10.00,0.25,0.25,0,69.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,80.00,0,-,
KTC Navtara,25-26/T1-42,-,203145831279190,2025-04-09,10:55:44 AM,11:17:33 AM,11:21:07 AM,SWIGGY,NA,-,78.00,0.00,78.00,88.50,10.00,0.25,0.25,0,78.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,89.00,0,-,
KTC Navtara,25-26/T1-43,-,203146144243088,2025-04-09,10:59:44 AM,11:30:57 AM,11:38:22 AM,SWIGGY,NA,-,139.00,0.00,139.00,149.50,10.00,0.25,0.25,0,139.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,150.00,0,-,
KTC Navtara,25-26/T1-44,-,203146266070833,2025-04-09,11:01:44 AM,11:34:15 AM,11:57:20 AM,SWIGGY,NA,-,205.00,39.10,165.90,178.75,10.00,0.25,0.25,31.56,134.34,1.18,1.18,0,0.00,0.25,0,0,0,0,0,0,0,179.00,0,-,
KTC Navtara,25-26/T1-45,-,203146796843263,2025-04-09,11:10:45 AM,11:37:47 AM,11:57:26 AM,SWIGGY,NA,-,456.00,74.99,381.01,391.51,10.00,0.25,0.25,0,381.01,0,0,0,0.00,0.49,0,0,0,0,0,0,0,392.00,0,-,
KTC Navtara,25-26/T1-55,-,203149473719712,2025-04-09,11:54:48 AM,12:04:33 PM,01:26:41 PM,SWIGGY,NA,-,466.00,87.48,378.51,389.01,10.00,0.25,0.25,0,378.51,0,0,0,0.00,-0.01,0,0,0,0,0,0,0,389.00,0,-,
KTC Navtara,25-26/T1-57,-,203152163782149,2025-04-09,12:40:50 PM,12:55:53 PM,03:01:59 PM,SWIGGY,NA,-,498.00,75.00,423.00,433.50,10.00,0.25,0.25,0,423.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,434.00,0,-,
KTC Navtara,25-26/T1-58,-,203152664016208,2025-04-09,12:48:51 PM,01:05:58 PM,03:02:06 PM,SWIGGY,NA,-,228.00,59.99,168.00,178.50,10.00,0.25,0.25,0,168.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,179.00,0,-,
KTC Navtara,25-26/T1-60,-,203152974962780,2025-04-09,12:53:51 PM,01:13:23 PM,03:02:13 PM,SWIGGY,NA,-,516.00,75.00,441.00,451.50,10.00,0.25,0.25,441.00,0,0,0,0,0.00,0.50,0,0,0,0,0,0,0,452.00,0,-,
KTC Navtara,25-26/T1-63,-,203153838795871,2025-04-09,01:07:51 PM,01:25:41 PM,03:02:19 PM,SWIGGY,NA,-,187.00,56.10,130.90,141.40,10.00,0.25,0.25,20.30,110.60,0,0,0,0.00,-0.40,0,0,0,0,0,0,0,141.00,0,-,
