Khorlim Navtara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BillWise_Sales(2025.04.01--2025.04.30),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generated On : 2025-05-12 11:58:05 am,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deployment,Bill No.,Advance Number,Order Id,Bill Date,Bill Open Time,Print Time,Close Time,Tab Name,Table No.,Covers,Sales,Discount,Net Sales,Gross Bill Amount,Packaging Charge [CART - SWIGGY],CGST,SGST,BEVERAGE,FOOD,CGST_Ecom@2.5%,SGST_Ecom@2.5%,NA,Total Service Charge,Round Off,Cash,Credit Card,Debit Card,Coupon,BTC,TTR,Smart Card,Swiggy,Total Tip,Offer Code,
Khorlim Navtara,25-26/T1-583,-,203315404064154,2025-04-11,10:00:34 AM,10:17:31 AM,10:34:54 AM,SWIGGY,NA,-,326.00,62.49,263.50,274.00,10.00,0.25,0.25,0,263.51,0,0,0,0.00,-0.00,0,0,0,0,0,0,0,274.00,0,-,
Khorlim Navtara,25-26/T1-587,-,203316428230965,2025-04-11,10:17:33 AM,10:32:31 AM,11:14:41 AM,SWIGGY,NA,-,317.00,0.00,317.00,327.50,10.00,0.25,0.25,0,317.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,328.00,0,-,
Khorlim Navtara,25-26/T1-591,-,203316792908776,2025-04-11,10:23:33 AM,10:37:51 AM,11:24:13 AM,SWIGGY,NA,-,248.00,59.99,188.00,198.50,10.00,0.25,0.25,0,188.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,199.00,0,-,
Khorlim Navtara,25-26/T1-592,-,203316962729035,2025-04-11,10:26:33 AM,10:47:41 AM,11:24:18 AM,SWIGGY,NA,-,246.00,59.99,186.01,196.51,10.00,0.25,0.25,0,186.00,0,0,0,0.00,0.49,0,0,0,0,0,0,0,197.00,0,-,
Khorlim Navtara,25-26/T1-595,-,203318082946006,2025-04-11,10:45:34 AM,11:14:28 AM,11:24:22 AM,SWIGGY,NA,-,257.00,59.99,197.00,212.44,10.00,0.25,0.25,0,197.01,2.47,2.47,0,0.00,-0.44,0,0,0,0,0,0,0,212.00,0,-,
Khorlim Navtara,25-26/T1-600,-,203319099776691,2025-04-11,11:02:34 AM,11:31:48 AM,11:39:27 AM,SWIGGY,NA,-,238.00,59.99,178.00,188.50,10.00,0.25,0.25,0,178.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,189.00,0,-,
Khorlim Navtara,25-26/T1-604,-,203320209216532,2025-04-11,11:20:37 AM,11:38:43 AM,12:02:56 PM,SWIGGY,NA,-,216.00,42.40,173.60,184.10,10.00,0.25,0.25,0,173.60,0,0,0,0.00,-0.10,0,0,0,0,0,0,0,184.00,0,-,
Khorlim Navtara,25-26/T1-605,-,203320267473394,2025-04-11,11:21:37 AM,11:37:38 AM,12:24:04 PM,SWIGGY,NA,-,208.00,0.00,208.00,218.50,10.00,0.25,0.25,129.00,79.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,219.00,0,-,
Khorlim Navtara,25-26/T1-606,-,203320428979101,2025-04-11,11:24:37 AM,11:55:46 AM,12:24:11 PM,SWIGGY,NA,-,258.00,0.00,258.00,268.50,10.00,0.25,0.25,129.00,129.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,269.00,0,-,
Khorlim Navtara,25-26/T1-607,-,203320632766202,2025-04-11,11:27:37 AM,12:10:03 PM,12:29:18 PM,SWIGGY,NA,-,247.00,59.99,187.00,197.50,10.00,0.25,0.25,74.95,112.05,0,0,0,0.00,0.50,0,0,0,0,0,0,0,198.00,0,-,
Khorlim Navtara,25-26/T1-610,-,203321168772435,2025-04-11,11:37:37 AM,11:46:29 AM,12:40:41 PM,SWIGGY,NA,-,69.00,0.00,69.00,79.50,10.00,0.25,0.25,0,69.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,80.00,0,-,
Khorlim Navtara,25-26/T1-615,-,203322750410934,2025-04-11,12:03:38 PM,12:34:58 PM,12:40:47 PM,SWIGGY,NA,-,229.00,60.00,169.00,179.50,10.00,0.25,0.25,0,169.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,180.00,0,-,
Khorlim Navtara,25-26/T1-616,-,203322883394122,2025-04-11,12:05:38 PM,12:35:37 PM,12:40:55 PM,SWIGGY,NA,-,517.00,0.00,517.00,527.50,10.00,0.25,0.25,119.00,398.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,528.00,0,-,
Khorlim Navtara,25-26/T1-617,-,203323371481355,2025-04-11,12:13:38 PM,12:35:20 PM,12:41:02 PM,SWIGGY,NA,-,367.00,75.00,292.00,302.50,10.00,0.25,0.25,0,292.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,303.00,0,-,
Khorlim Navtara,25-26/T1-618,-,203323821560744,2025-04-11,12:20:38 PM,12:46:29 PM,12:59:29 PM,SWIGGY,NA,-,207.00,59.99,147.00,157.50,10.00,0.25,0.25,0,147.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,158.00,0,-,
Khorlim Navtara,25-26/T1-621,-,203324114940073,2025-04-11,12:25:38 PM,12:35:10 PM,12:59:35 PM,SWIGGY,NA,-,229.00,0.00,229.00,239.50,10.00,0.25,0.25,0,229.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,240.00,0,-,
Khorlim Navtara,25-26/T1-622,-,203324237748955,2025-04-11,12:27:38 PM,12:42:36 PM,01:19:10 PM,SWIGGY,NA,-,636.00,0.00,636.00,646.50,10.00,0.25,0.25,178.00,458.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,647.00,0,-,
Khorlim Navtara,25-26/T1-628,-,203325394010322,2025-04-11,12:47:40 PM,01:22:30 PM,01:24:01 PM,SWIGGY,NA,-,854.00,106.75,747.25,757.75,10.00,0.25,0.25,0,747.26,0,0,0,0.00,0.25,0,0,0,0,0,0,0,758.00,0,-,
Khorlim Navtara,25-26/T1-632,-,203326114378747,2025-04-11,12:59:41 PM,01:13:57 PM,01:19:15 PM,SWIGGY,NA,-,118.00,0.00,118.00,128.50,10.00,0.25,0.25,0,118.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,129.00,0,-,
Khorlim Navtara,25-26/T1-633,-,203326241772809,2025-04-11,01:00:43 PM,01:42:39 PM,01:47:42 PM,SWIGGY,NA,-,615.00,87.48,527.51,538.01,10.00,0.25,0.25,0,527.51,0,0,0,0.00,-0.01,0,0,0,0,0,0,0,538.00,0,-,
Khorlim Navtara,25-26/T1-634,-,203326246820482,2025-04-11,01:01:43 PM,01:07:53 PM,01:19:24 PM,SWIGGY,NA,-,218.00,59.99,158.00,168.50,10.00,0.25,0.25,0,158.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,169.00,0,-,
Khorlim Navtara,25-26/T1-637,-,203326528468768,2025-04-11,01:06:43 PM,01:36:08 PM,01:38:55 PM,SWIGGY,NA,-,239.00,60.00,179.00,189.50,10.00,0.25,0.25,0,179.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,190.00,0,-,
Khorlim Navtara,25-26/T1-638,-,203326648302411,2025-04-11,01:07:43 PM,01:19:50 PM,01:38:58 PM,SWIGGY,NA,-,168.00,0.00,168.00,178.50,10.00,0.25,0.25,59.00,109.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,179.00,0,-,
Khorlim Navtara,25-26/T1-639,-,203326837311251,2025-04-11,01:10:43 PM,01:40:40 PM,01:51:41 PM,SWIGGY,NA,-,478.00,87.50,390.50,401.00,10.00,0.25,0.25,0,390.50,0,0,0,0.00,-0.00,0,0,0,0,0,0,0,401.00,0,-,
Khorlim Navtara,25-26/T1-643,-,203326978307039,2025-04-11,01:13:43 PM,01:50:52 PM,01:54:59 PM,SWIGGY,NA,-,456.00,75.00,381.00,391.50,10.00,0.25,0.25,0,381.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,392.00,0,-,
Khorlim Navtara,25-26/T1-651,-,203327524539157,2025-04-11,01:23:23 PM,01:42:28 PM,01:47:49 PM,SWIGGY,NA,-,229.00,60.00,169.00,179.50,10.00,0.25,0.25,0,169.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,180.00,0,-,
Khorlim Navtara,25-26/T1-653,-,203327631474978,2025-04-11,01:25:24 PM,01:50:48 PM,01:55:02 PM,SWIGGY,NA,-,487.00,87.50,399.50,410.00,10.00,0.25,0.25,0,399.51,0,0,0,0.00,-0.00,0,0,0,0,0,0,0,410.00,0,-,
Khorlim Navtara,25-26/T1-655,-,203327860013335,2025-04-11,01:29:25 PM,02:19:01 PM,02:19:43 PM,SWIGGY,NA,-,615.00,87.48,527.51,538.01,10.00,0.25,0.25,0,527.50,0,0,0,0.00,-0.01,0,0,0,0,0,0,0,538.00,0,-,
Khorlim Navtara,25-26/T1-660,-,203328458952847,2025-04-11,01:38:24 PM,01:47:33 PM,02:08:53 PM,SWIGGY,NA,-,218.00,62.49,155.50,166.00,10.00,0.25,0.25,0,155.50,0,0,0,0.00,-0.00,0,0,0,0,0,0,0,166.00,0,-,
Khorlim Navtara,25-26/T1-662,-,203328492011694,2025-04-11,01:39:24 PM,02:12:39 PM,02:16:56 PM,SWIGGY,NA,-,803.00,100.38,702.63,713.13,10.00,0.25,0.25,0,702.61,0,0,0,0.00,-0.13,0,0,0,0,0,0,0,713.00,0,-,
Khorlim Navtara,25-26/T1-663,-,203329322540658,2025-04-11,01:52:24 PM,02:07:35 PM,02:09:02 PM,SWIGGY,NA,-,229.00,0.00,229.00,239.50,10.00,0.25,0.25,0,229.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,240.00,0,-,
Khorlim Navtara,25-26/T1-665,-,203329511195321,2025-04-11,01:55:24 PM,02:17:46 PM,02:19:39 PM,SWIGGY,NA,-,239.00,60.00,179.00,189.50,10.00,0.25,0.25,0,179.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,190.00,0,-,
Khorlim Navtara,25-26/T1-667,-,203330150957546,2025-04-11,02:06:05 PM,02:27:33 PM,02:28:29 PM,SWIGGY,NA,-,338.00,0.00,338.00,348.50,10.00,0.25,0.25,0,338.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,349.00,0,-,
Khorlim Navtara,25-26/T1-669,-,203330582280811,2025-04-11,02:14:27 PM,02:34:44 PM,02:40:21 PM,SWIGGY,NA,-,288.00,60.00,228.00,238.50,10.00,0.25,0.25,0,227.99,0,0,0,0.00,0.50,0,0,0,0,0,0,0,239.00,0,-,
Khorlim Navtara,25-26/T1-670,-,203330851874350,2025-04-11,02:18:27 PM,02:33:04 PM,02:40:25 PM,SWIGGY,NA,-,524.00,87.49,436.51,447.01,10.00,0.25,0.25,271.57,164.94,0,0,0,0.00,-0.01,0,0,0,0,0,0,0,447.00,0,-,
Khorlim Navtara,25-26/T1-679,-,203333289613338,2025-04-11,02:58:55 PM,03:13:59 PM,03:23:33 PM,SWIGGY,NA,-,298.00,59.99,238.00,248.50,10.00,0.25,0.25,0,238.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,249.00,0,-,
Khorlim Navtara,25-26/T1-681,-,203334108683572,2025-04-11,03:12:58 PM,03:28:19 PM,03:33:00 PM,SWIGGY,NA,-,407.00,0.00,407.00,417.50,10.00,0.25,0.25,99.00,308.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,418.00,0,-,
Khorlim Navtara,25-26/T1-683,-,203335921363782,2025-04-11,03:42:59 PM,04:08:43 PM,04:51:53 PM,SWIGGY,NA,-,796.00,99.50,696.50,707.00,10.00,0.25,0.25,0,696.50,0,0,0,0.00,0.00,0,0,0,0,0,0,0,707.00,0,-,
Khorlim Navtara,25-26/T1-685,-,203336537725240,2025-04-11,03:53:01 PM,04:11:06 PM,04:51:59 PM,SWIGGY,NA,-,258.00,59.99,198.00,208.50,10.00,0.25,0.25,0,198.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,209.00,0,-,
Khorlim Navtara,25-26/T1-689,-,203339056793599,2025-04-11,04:35:12 PM,05:04:19 PM,05:33:10 PM,SWIGGY,NA,-,390.00,0.00,390.00,407.75,10.00,0.25,0.25,245.00,145.00,3.63,3.63,0,0.00,0.25,0,0,0,0,0,0,0,408.00,0,-,
